time,"V(T)","V(N0)","V(2)","V(6)","V(8)","V(9)","V(13)","V(Q1)","V(Q2)"
2.343700e-10,1.714259e-08,2.644436e-08,2.626196e-06,1.163866e-05,2.161566e-03,1.357046e-05,2.353976e-03,1.945781e-08,1.460682e-07
2.343800e-10,1.713477e-08,2.581262e-08,2.697337e-06,1.192999e-05,2.154017e-03,1.362560e-05,2.351338e-03,2.035903e-08,1.466095e-07
2.343900e-10,1.706754e-08,2.507391e-08,2.756423e-06,1.216950e-05,2.146534e-03,1.362321e-05,2.347892e-03,2.118763e-08,1.463179e-07
2.344000e-10,1.694068e-08,2.422857e-08,2.803365e-06,1.235685e-05,2.139148e-03,1.356407e-05,2.343657e-03,2.194162e-08,1.452122e-07
2.344100e-10,1.675428e-08,2.327748e-08,2.838125e-06,1.249193e-05,2.131891e-03,1.344918e-05,2.338655e-03,2.261943e-08,1.433143e-07
2.344200e-10,1.650866e-08,2.222202e-08,2.860724e-06,1.257486e-05,2.124793e-03,1.327974e-05,2.332912e-03,2.321987e-08,1.406485e-07
2.344300e-10,1.620445e-08,2.106409e-08,2.871231e-06,1.260599e-05,2.117887e-03,1.305712e-05,2.326458e-03,2.374216e-08,1.372417e-07
2.344400e-10,1.584245e-08,1.980598e-08,2.869763e-06,1.258585e-05,2.111200e-03,1.278288e-05,2.319326e-03,2.418586e-08,1.331227e-07
2.344500e-10,1.542373e-08,1.845044e-08,2.856484e-06,1.251517e-05,2.104764e-03,1.245872e-05,2.311552e-03,2.455090e-08,1.283221e-07
2.344600e-10,1.494953e-08,1.700057e-08,2.831597e-06,1.239487e-05,2.098607e-03,1.208648e-05,2.303177e-03,2.483753e-08,1.228720e-07
2.344700e-10,1.442128e-08,1.545979e-08,2.795348e-06,1.222601e-05,2.092756e-03,1.166813e-05,2.294242e-03,2.504631e-08,1.168055e-07
2.344800e-10,1.384055e-08,1.383183e-08,2.748017e-06,1.200982e-05,2.087238e-03,1.120574e-05,2.284791e-03,2.517808e-08,1.101568e-07
