time,"I(LT11)","I(LT13)","I(LT14)","I(LTN81)","I(LTN131)"
2.317100e-10,2.673925e-04,2.330510e-05,3.044198e-05,1.345000e-04,5.374708e-05
2.317200e-10,2.668910e-04,2.352917e-05,2.913349e-05,1.342888e-04,5.266266e-05
2.317300e-10,2.664602e-04,2.378015e-05,2.783131e-05,1.341146e-04,5.161146e-05
2.317400e-10,2.661015e-04,2.405700e-05,2.654142e-05,1.339780e-04,5.059841e-05
2.317500e-10,2.658164e-04,2.435861e-05,2.526963e-05,1.338796e-04,4.962824e-05
2.317600e-10,2.656060e-04,2.468379e-05,2.402161e-05,1.338198e-04,4.870540e-05
2.317700e-10,2.654709e-04,2.503129e-05,2.280285e-05,1.337987e-04,4.783414e-05
2.317800e-10,2.654117e-04,2.539980e-05,2.161861e-05,1.338164e-04,4.701841e-05
2.317900e-10,2.654287e-04,2.578795e-05,2.047395e-05,1.338730e-04,4.626190e-05
2.318000e-10,2.655218e-04,2.619434e-05,1.937368e-05,1.339682e-04,4.556803e-05
2.318100e-10,2.656907e-04,2.661752e-05,1.832238e-05,1.341016e-04,4.493990e-05
2.318200e-10,2.659346e-04,2.705602e-05,1.732434e-05,1.342727e-04,4.438035e-05
2.318300e-10,2.662528e-04,2.750832e-05,1.638358e-05,1.344810e-04,4.389190e-05
2.318400e-10,2.666441e-04,2.797291e-05,1.550385e-05,1.347255e-04,4.347676e-05
2.318500e-10,2.671068e-04,2.844825e-05,1.468862e-05,1.350054e-04,4.313687e-05
2.318600e-10,2.676394e-04,2.893279e-05,1.394104e-05,1.353195e-04,4.287382e-05
2.318700e-10,2.682398e-04,2.942496e-05,1.326398e-05,1.356667e-04,4.268893e-05
2.318800e-10,2.689056e-04,2.992320e-05,1.266000e-05,1.360456e-04,4.258321e-05
2.318900e-10,2.696343e-04,3.042595e-05,1.213139e-05,1.364546e-04,4.255734e-05
2.319000e-10,2.704230e-04,3.093165e-05,1.168010e-05,1.368921e-04,4.261174e-05
2.319100e-10,2.712686e-04,3.143872e-05,1.130779e-05,1.373564e-04,4.274651e-05
2.319200e-10,2.721677e-04,3.194562e-05,1.101582e-05,1.378456e-04,4.296145e-05
2.319300e-10,2.731166e-04,3.245080e-05,1.080527e-05,1.383576e-04,4.325607e-05
2.319400e-10,2.741116e-04,3.295272e-05,1.067689e-05,1.388903e-04,4.362961e-05
2.319500e-10,2.751486e-04,3.344985e-05,1.063116e-05,1.394415e-04,4.408101e-05
2.319600e-10,2.762231e-04,3.394069e-05,1.066824e-05,1.400089e-04,4.460894e-05
2.319700e-10,2.773308e-04,3.442374e-05,1.078804e-05,1.405899e-04,4.521177e-05
2.319800e-10,2.784669e-04,3.489752e-05,1.099013e-05,1.411821e-04,4.588764e-05
2.319900e-10,2.796265e-04,3.536057e-05,1.127384e-05,1.417830e-04,4.663440e-05
2.320000e-10,2.808046e-04,3.581145e-05,1.163819e-05,1.423898e-04,4.744964e-05
2.320100e-10,2.819960e-04,3.624877e-05,1.208194e-05,1.429998e-04,4.833071e-05
2.320200e-10,2.831956e-04,3.667113e-05,1.260356e-05,1.436104e-04,4.927469e-05
2.320300e-10,2.843978e-04,3.707718e-05,1.320126e-05,1.442188e-04,5.027844e-05
2.320400e-10,2.855974e-04,3.746561e-05,1.387298e-05,1.448221e-04,5.133858e-05
2.320500e-10,2.867888e-04,3.783512e-05,1.461638e-05,1.454177e-04,5.245150e-05
2.320600e-10,2.879666e-04,3.818449e-05,1.542888e-05,1.460028e-04,5.361338e-05
2.320700e-10,2.891253e-04,3.851252e-05,1.630764e-05,1.465745e-04,5.482016e-05
2.320800e-10,2.902596e-04,3.881806e-05,1.724955e-05,1.471304e-04,5.606761e-05
2.320900e-10,2.913640e-04,3.910003e-05,1.825128e-05,1.476676e-04,5.735131e-05
2.321000e-10,2.924333e-04,3.935738e-05,1.930925e-05,1.481838e-04,5.866662e-05
2.321100e-10,2.934625e-04,3.958915e-05,2.041963e-05,1.486764e-04,6.000878e-05
2.321200e-10,2.944466e-04,3.979444e-05,2.157838e-05,1.491430e-04,6.137282e-05
2.321300e-10,2.953809e-04,3.997244e-05,2.278123e-05,1.495814e-04,6.275368e-05
2.321400e-10,2.962608e-04,4.012240e-05,2.402372e-05,1.499896e-04,6.414611e-05
2.321500e-10,2.970821e-04,4.024366e-05,2.530114e-05,1.503655e-04,6.554481e-05
2.321600e-10,2.978407e-04,4.033567e-05,2.660865e-05,1.507073e-04,6.694432e-05
2.321700e-10,2.985329e-04,4.039797e-05,2.794117e-05,1.510133e-04,6.833914e-05
2.321800e-10,2.991554e-04,4.043019e-05,2.929351e-05,1.512822e-04,6.972369e-05
2.321900e-10,2.997051e-04,4.043209e-05,3.066028e-05,1.515125e-04,7.109237e-05
2.322000e-10,3.001792e-04,4.040354e-05,3.203597e-05,1.517033e-04,7.243952e-05
2.322100e-10,3.005756e-04,4.034454e-05,3.341498e-05,1.518535e-04,7.375952e-05
2.322200e-10,3.008923e-04,4.025520e-05,3.479157e-05,1.519625e-04,7.504677e-05
2.322300e-10,3.011277e-04,4.013578e-05,3.615993e-05,1.520298e-04,7.629571e-05
2.322400e-10,3.012808e-04,3.998665e-05,3.751423e-05,1.520551e-04,7.750087e-05
2.322500e-10,3.013509e-04,3.980833e-05,3.884856e-05,1.520383e-04,7.865689e-05
2.322600e-10,3.013377e-04,3.960150e-05,4.015703e-05,1.519796e-04,7.975853e-05
2.322700e-10,3.012414e-04,3.936695e-05,4.143378e-05,1.518792e-04,8.080073e-05
2.322800e-10,3.010625e-04,3.910563e-05,4.267298e-05,1.517377e-04,8.177861e-05
2.322900e-10,3.008020e-04,3.881862e-05,4.386890e-05,1.515560e-04,8.268752e-05
2.323000e-10,3.004613e-04,3.850716e-05,4.501591e-05,1.513348e-04,8.352307e-05
2.323100e-10,3.000423e-04,3.817259e-05,4.610854e-05,1.510753e-04,8.428114e-05
2.323200e-10,2.995470e-04,3.781643e-05,4.714149e-05,1.507790e-04,8.495792e-05
2.323300e-10,2.989780e-04,3.744027e-05,4.810967e-05,1.504471e-04,8.554994e-05
2.323400e-10,2.983383e-04,3.704588e-05,4.900823e-05,1.500814e-04,8.605411e-05
2.323500e-10,2.976309e-04,3.663508e-05,4.983262e-05,1.496836e-04,8.646770e-05
2.323600e-10,2.968594e-04,3.620984e-05,5.057858e-05,1.492557e-04,8.678842e-05
2.323700e-10,2.960277e-04,3.577219e-05,5.124220e-05,1.487998e-04,8.701439e-05
2.323800e-10,2.951397e-04,3.532425e-05,5.181995e-05,1.483181e-04,8.714420e-05
2.323900e-10,2.941999e-04,3.486820e-05,5.230869e-05,1.478127e-04,8.717689e-05
2.324000e-10,2.932126e-04,3.440627e-05,5.270572e-05,1.472862e-04,8.711199e-05
2.324100e-10,2.921826e-04,3.394073e-05,5.300877e-05,1.467410e-04,8.694949e-05
2.324200e-10,2.911148e-04,3.347386e-05,5.321605e-05,1.461795e-04,8.668991e-05
2.324300e-10,2.900142e-04,3.300795e-05,5.332628e-05,1.456044e-04,8.633423e-05
2.324400e-10,2.888857e-04,3.254528e-05,5.333864e-05,1.450183e-04,8.588392e-05
2.324500e-10,2.877347e-04,3.208809e-05,5.325285e-05,1.444238e-04,8.534095e-05
2.324600e-10,2.865662e-04,3.163858e-05,5.306915e-05,1.438236e-04,8.470773e-05
2.324700e-10,2.853857e-04,3.119888e-05,5.278828e-05,1.432203e-04,8.398716e-05
2.324800e-10,2.841983e-04,3.077107e-05,5.241150e-05,1.426166e-04,8.318257e-05
2.324900e-10,2.830092e-04,3.035710e-05,5.194059e-05,1.420152e-04,8.229768e-05
2.325000e-10,2.818237e-04,2.995884e-05,5.137781e-05,1.414185e-04,8.133665e-05
2.325100e-10,2.806468e-04,2.957805e-05,5.072593e-05,1.408293e-04,8.030397e-05
2.325200e-10,2.794837e-04,2.921634e-05,4.998815e-05,1.402499e-04,7.920449e-05
2.325300e-10,2.783392e-04,2.887520e-05,4.916814e-05,1.396829e-04,7.804333e-05
2.325400e-10,2.772182e-04,2.855597e-05,4.826997e-05,1.391306e-04,7.682594e-05
2.325500e-10,2.761253e-04,2.825985e-05,4.729809e-05,1.385953e-04,7.555795e-05
2.325600e-10,2.750651e-04,2.798787e-05,4.625734e-05,1.380792e-04,7.424521e-05
2.325700e-10,2.740420e-04,2.774092e-05,4.515283e-05,1.375844e-04,7.289375e-05
2.325800e-10,2.730600e-04,2.751971e-05,4.399000e-05,1.371130e-04,7.150972e-05
2.325900e-10,2.721232e-04,2.732481e-05,4.277452e-05,1.366669e-04,7.009933e-05
2.326000e-10,2.712354e-04,2.715663e-05,4.151226e-05,1.362479e-04,6.866888e-05
2.326100e-10,2.704002e-04,2.701541e-05,4.020928e-05,1.358577e-04,6.722468e-05
2.326200e-10,2.696208e-04,2.690125e-05,3.887177e-05,1.354979e-04,6.577302e-05
2.326300e-10,2.689004e-04,2.681411e-05,3.750601e-05,1.351699e-04,6.432012e-05
2.326400e-10,2.682419e-04,2.675382e-05,3.611835e-05,1.348750e-04,6.287217e-05
2.326500e-10,2.676479e-04,2.672004e-05,3.471515e-05,1.346146e-04,6.143519e-05
2.326600e-10,2.671208e-04,2.671235e-05,3.330276e-05,1.343895e-04,6.001511e-05
2.326700e-10,2.666627e-04,2.673019e-05,3.188750e-05,1.342009e-04,5.861768e-05
2.326800e-10,2.662755e-04,2.677288e-05,3.047558e-05,1.340494e-04,5.724845e-05
2.326900e-10,2.659607e-04,2.683966e-05,2.907313e-05,1.339358e-04,5.591279e-05
2.327000e-10,2.657197e-04,2.692967e-05,2.768614e-05,1.338605e-04,5.461581e-05
2.327100e-10,2.655536e-04,2.704197e-05,2.632043e-05,1.338240e-04,5.336240e-05
2.327200e-10,2.654632e-04,2.717553e-05,2.498164e-05,1.338264e-04,5.215718e-05
2.327300e-10,2.654489e-04,2.732928e-05,2.367522e-05,1.338678e-04,5.100450e-05
2.327400e-10,2.655110e-04,2.750207e-05,2.240638e-05,1.339483e-04,4.990844e-05
2.327500e-10,2.656495e-04,2.769269e-05,2.118008e-05,1.340675e-04,4.887278e-05
2.327600e-10,2.658639e-04,2.789991e-05,2.000107e-05,1.342252e-04,4.790098e-05
2.327700e-10,2.661538e-04,2.812244e-05,1.887379e-05,1.344208e-04,4.699623e-05
2.327800e-10,2.665181e-04,2.835896e-05,1.780244e-05,1.346536e-04,4.616140e-05
2.327900e-10,2.669557e-04,2.860814e-05,1.679090e-05,1.349230e-04,4.539904e-05
2.328000e-10,2.674652e-04,2.886860e-05,1.584279e-05,1.352279e-04,4.471139e-05
2.328100e-10,2.680447e-04,2.913896e-05,1.496142e-05,1.355673e-04,4.410038e-05
2.328200e-10,2.686923e-04,2.941783e-05,1.414981e-05,1.359399e-04,4.356764e-05
2.328300e-10,2.694057e-04,2.970380e-05,1.341065e-05,1.363443e-04,4.311446e-05
2.328400e-10,2.701822e-04,2.999547e-05,1.274637e-05,1.367791e-04,4.274184e-05
2.328500e-10,2.710190e-04,3.029141e-05,1.215907e-05,1.372426e-04,4.245048e-05
2.328600e-10,2.719130e-04,3.059023e-05,1.165053e-05,1.377331e-04,4.224076e-05
2.328700e-10,2.728607e-04,3.089050e-05,1.122227e-05,1.382485e-04,4.211276e-05
2.328800e-10,2.738587e-04,3.119083e-05,1.087546e-05,1.387870e-04,4.206629e-05
2.328900e-10,2.749029e-04,3.148982e-05,1.061102e-05,1.393463e-04,4.210083e-05
2.329000e-10,2.759893e-04,3.178610e-05,1.042952e-05,1.399243e-04,4.221562e-05
2.329100e-10,2.771136e-04,3.207829e-05,1.033128e-05,1.405185e-04,4.240956e-05
2.329200e-10,2.782712e-04,3.236504e-05,1.031630e-05,1.411265e-04,4.268134e-05
2.329300e-10,2.794574e-04,3.264502e-05,1.038431e-05,1.417458e-04,4.302933e-05
2.329400e-10,2.806674e-04,3.291692e-05,1.053474e-05,1.423737e-04,4.345166e-05
2.329500e-10,2.818959e-04,3.317945e-05,1.076675e-05,1.430077e-04,4.394620e-05
2.329600e-10,2.831380e-04,3.343135e-05,1.107922e-05,1.436450e-04,4.451056e-05
2.329700e-10,2.843881e-04,3.367138e-05,1.147074e-05,1.442828e-04,4.514211e-05
2.329800e-10,2.856410e-04,3.389834e-05,1.193964e-05,1.449184e-04,4.583798e-05
2.329900e-10,2.868912e-04,3.411108e-05,1.248400e-05,1.455489e-04,4.659508e-05
2.330000e-10,2.881332e-04,3.430847e-05,1.310161e-05,1.461715e-04,4.741008e-05
2.330100e-10,2.893614e-04,3.448943e-05,1.379001e-05,1.467835e-04,4.827944e-05
2.330200e-10,2.905703e-04,3.465293e-05,1.454649e-05,1.473820e-04,4.919942e-05
2.330300e-10,2.917544e-04,3.479799e-05,1.536809e-05,1.479644e-04,5.016608e-05
2.330400e-10,2.929083e-04,3.492369e-05,1.625160e-05,1.485280e-04,5.117530e-05
2.330500e-10,2.940267e-04,3.502918e-05,1.719358e-05,1.490702e-04,5.222276e-05
2.330600e-10,2.951045e-04,3.511365e-05,1.819035e-05,1.495884e-04,5.330400e-05
2.330700e-10,2.961365e-04,3.517640e-05,1.923799e-05,1.500804e-04,5.441440e-05
2.330800e-10,2.971180e-04,3.521678e-05,2.033240e-05,1.505437e-04,5.554918e-05
2.330900e-10,2.980443e-04,3.523422e-05,2.146923e-05,1.509763e-04,5.670345e-05
2.331000e-10,2.989111e-04,3.522827e-05,2.264395e-05,1.513761e-04,5.787222e-05
2.331100e-10,2.997142e-04,3.519853e-05,2.385183e-05,1.517412e-04,5.905036e-05
2.331200e-10,3.004497e-04,3.514474e-05,2.508797e-05,1.520700e-04,6.023271e-05
2.331300e-10,3.011143e-04,3.506672e-05,2.634729e-05,1.523609e-04,6.141401e-05
2.331400e-10,3.017047e-04,3.496440e-05,2.762456e-05,1.526125e-04,6.258896e-05
2.331500e-10,3.022182e-04,3.483783e-05,2.891443e-05,1.528237e-04,6.375226e-05
2.331600e-10,3.026523e-04,3.468719e-05,3.021140e-05,1.529936e-04,6.489859e-05
2.331700e-10,3.030050e-04,3.451276e-05,3.150989e-05,1.531214e-04,6.602265e-05
2.331800e-10,3.032746e-04,3.431495e-05,3.280424e-05,1.532065e-04,6.711918e-05
2.331900e-10,3.034600e-04,3.409431e-05,3.408870e-05,1.532486e-04,6.818300e-05
2.332000e-10,3.035603e-04,3.385151e-05,3.535751e-05,1.532475e-04,6.920902e-05
2.332100e-10,3.035753e-04,3.358736e-05,3.660490e-05,1.532035e-04,7.019226e-05
2.332200e-10,3.035048e-04,3.330279e-05,3.782511e-05,1.531166e-04,7.112789e-05
2.332300e-10,3.033495e-04,3.299886e-05,3.901240e-05,1.529875e-04,7.201127e-05
2.332400e-10,3.031103e-04,3.267679e-05,4.016115e-05,1.528169e-04,7.283793e-05
2.332500e-10,3.027883e-04,3.233787e-05,4.126579e-05,1.526056e-04,7.360367e-05
2.332600e-10,3.023854e-04,3.198357e-05,4.232093e-05,1.523548e-04,7.430450e-05
2.332700e-10,3.019036e-04,3.161543e-05,4.332133e-05,1.520658e-04,7.493676e-05
2.332800e-10,3.013455e-04,3.123514e-05,4.426193e-05,1.517399e-04,7.549707e-05
2.332900e-10,3.007138e-04,3.084446e-05,4.513794e-05,1.513788e-04,7.598239e-05
2.333000e-10,3.000118e-04,3.044525e-05,4.594480e-05,1.509843e-04,7.639006e-05
2.333100e-10,2.992429e-04,3.003948e-05,4.667829e-05,1.505584e-04,7.671777e-05
2.333200e-10,2.984109e-04,2.962916e-05,4.733448e-05,1.501030e-04,7.696363e-05
2.333300e-10,2.975198e-04,2.921636e-05,4.790981e-05,1.496204e-04,7.712617e-05
2.333400e-10,2.965740e-04,2.880323e-05,4.840112e-05,1.491128e-04,7.720435e-05
2.333500e-10,2.955780e-04,2.839191e-05,4.880566e-05,1.485827e-04,7.719757e-05
2.333600e-10,2.945365e-04,2.798458e-05,4.912111e-05,1.480325e-04,7.710569e-05
2.333700e-10,2.934544e-04,2.758343e-05,4.934561e-05,1.474648e-04,7.692904e-05
2.333800e-10,2.923367e-04,2.719061e-05,4.947778e-05,1.468821e-04,7.666839e-05
2.333900e-10,2.911885e-04,2.680826e-05,4.951674e-05,1.462872e-04,7.632500e-05
2.334000e-10,2.900152e-04,2.643848e-05,4.946208e-05,1.456825e-04,7.590055e-05
2.334100e-10,2.888219e-04,2.608328e-05,4.931392e-05,1.450710e-04,7.539720e-05
2.334200e-10,2.876139e-04,2.574464e-05,4.907290e-05,1.444552e-04,7.481754e-05
2.334300e-10,2.863967e-04,2.542442e-05,4.874014e-05,1.438379e-04,7.416455e-05
2.334400e-10,2.851755e-04,2.512438e-05,4.831728e-05,1.432216e-04,7.344166e-05
2.334500e-10,2.839556e-04,2.484618e-05,4.780645e-05,1.426092e-04,7.265262e-05
2.334600e-10,2.827423e-04,2.459134e-05,4.721025e-05,1.420031e-04,7.180159e-05
2.334700e-10,2.815406e-04,2.436126e-05,4.653176e-05,1.414059e-04,7.089301e-05
2.334800e-10,2.803555e-04,2.415719e-05,4.577447e-05,1.408201e-04,6.993165e-05
2.334900e-10,2.791921e-04,2.398023e-05,4.494230e-05,1.402482e-04,6.892253e-05
2.335000e-10,2.780551e-04,2.383135e-05,4.403956e-05,1.396924e-04,6.787090e-05
2.335100e-10,2.769491e-04,2.371131e-05,4.307090e-05,1.391551e-04,6.678222e-05
2.335200e-10,2.758785e-04,2.362078e-05,4.204131e-05,1.386384e-04,6.566209e-05
2.335300e-10,2.748477e-04,2.356021e-05,4.095605e-05,1.381444e-04,6.451626e-05
2.335400e-10,2.738608e-04,2.352993e-05,3.982065e-05,1.376750e-04,6.335058e-05
2.335500e-10,2.729215e-04,2.353009e-05,3.864083e-05,1.372322e-04,6.217093e-05
2.335600e-10,2.720337e-04,2.356072e-05,3.742251e-05,1.368176e-04,6.098323e-05
2.335700e-10,2.712006e-04,2.362166e-05,3.617173e-05,1.364329e-04,5.979339e-05
2.335800e-10,2.704256e-04,2.371265e-05,3.489464e-05,1.360796e-04,5.860729e-05
2.335900e-10,2.697116e-04,2.383327e-05,3.359746e-05,1.357590e-04,5.743073e-05
2.336000e-10,2.690613e-04,2.398297e-05,3.228641e-05,1.354725e-04,5.626939e-05
2.336100e-10,2.684772e-04,2.416110e-05,3.096775e-05,1.352210e-04,5.512885e-05
2.336200e-10,2.679614e-04,2.436688e-05,2.964765e-05,1.350057e-04,5.401452e-05
2.336300e-10,2.675160e-04,2.459943e-05,2.833223e-05,1.348273e-04,5.293166e-05
2.336400e-10,2.671426e-04,2.485778e-05,2.702753e-05,1.346865e-04,5.188531e-05
2.336500e-10,2.668427e-04,2.514087e-05,2.573941e-05,1.345839e-04,5.088028e-05
2.336600e-10,2.666173e-04,2.544756e-05,2.447363e-05,1.345199e-04,4.992119e-05
2.336700e-10,2.664672e-04,2.577665e-05,2.323573e-05,1.344947e-04,4.901238e-05
2.336800e-10,2.663932e-04,2.612687e-05,2.203108e-05,1.345085e-04,4.815794e-05
2.336900e-10,2.663954e-04,2.649688e-05,2.086481e-05,1.345611e-04,4.736169e-05
2.337000e-10,2.664740e-04,2.688532e-05,1.974183e-05,1.346526e-04,4.662715e-05
2.337100e-10,2.666285e-04,2.729077e-05,1.866681e-05,1.347825e-04,4.595758e-05
2.337200e-10,2.668585e-04,2.771179e-05,1.764413e-05,1.349503e-04,4.535592e-05
2.337300e-10,2.671631e-04,2.814690e-05,1.667793e-05,1.351554e-04,4.482483e-05
2.337400e-10,2.675412e-04,2.859460e-05,1.577205e-05,1.353970e-04,4.436665e-05
2.337500e-10,2.679913e-04,2.905336e-05,1.493006e-05,1.356743e-04,4.398342e-05
2.337600e-10,2.685118e-04,2.952166e-05,1.415522e-05,1.359862e-04,4.367688e-05
2.337700e-10,2.691006e-04,2.999796e-05,1.345049e-05,1.363313e-04,4.344845e-05
2.337800e-10,2.697556e-04,3.048070e-05,1.281856e-05,1.367085e-04,4.329926e-05
2.337900e-10,2.704742e-04,3.096833e-05,1.226179e-05,1.371162e-04,4.323012e-05
2.338000e-10,2.712535e-04,3.145929e-05,1.178225e-05,1.375527e-04,4.324154e-05
2.338100e-10,2.720905e-04,3.195204e-05,1.138170e-05,1.380164e-04,4.333373e-05
2.338200e-10,2.729819e-04,3.244501e-05,1.106160e-05,1.385052e-04,4.350661e-05
2.338300e-10,2.739240e-04,3.293668e-05,1.082312e-05,1.390173e-04,4.375980e-05
2.338400e-10,2.749131e-04,3.342551e-05,1.066711e-05,1.395505e-04,4.409262e-05
2.338500e-10,2.759451e-04,3.390998e-05,1.059414e-05,1.401025e-04,4.450411e-05
2.338600e-10,2.770157e-04,3.438857e-05,1.060448e-05,1.406711e-04,4.499304e-05
2.338700e-10,2.781203e-04,3.485979e-05,1.069810e-05,1.412538e-04,4.555789e-05
2.338800e-10,2.792544e-04,3.532216e-05,1.087470e-05,1.418480e-04,4.619686e-05
2.338900e-10,2.804131e-04,3.577423e-05,1.113367e-05,1.424512e-04,4.690790e-05
2.339000e-10,2.815914e-04,3.621454e-05,1.147413e-05,1.430607e-04,4.768867e-05
2.339100e-10,2.827841e-04,3.664170e-05,1.189492e-05,1.436739e-04,4.853662e-05
2.339200e-10,2.839859e-04,3.705431e-05,1.239459e-05,1.442880e-04,4.944890e-05
2.339300e-10,2.851915e-04,3.745101e-05,1.297144e-05,1.449002e-04,5.042245e-05
2.339400e-10,2.863955e-04,3.783047e-05,1.362348e-05,1.455077e-04,5.145395e-05
2.339500e-10,2.875924e-04,3.819141e-05,1.434846e-05,1.461077e-04,5.253987e-05
2.339600e-10,2.887767e-04,3.853257e-05,1.514386e-05,1.466975e-04,5.367644e-05
2.339700e-10,2.899429e-04,3.885275e-05,1.600693e-05,1.472743e-04,5.485968e-05
2.339800e-10,2.910856e-04,3.915078e-05,1.693463e-05,1.478354e-04,5.608542e-05
2.339900e-10,2.921994e-04,3.942557e-05,1.792370e-05,1.483782e-04,5.734927e-05
2.340000e-10,2.932790e-04,3.967606e-05,1.897061e-05,1.489001e-04,5.864667e-05
2.340100e-10,2.943193e-04,3.990126e-05,2.007162e-05,1.493985e-04,5.997288e-05
2.340200e-10,2.953154e-04,4.010026e-05,2.122275e-05,1.498712e-04,6.132301e-05
2.340300e-10,2.962623e-04,4.027221e-05,2.241978e-05,1.503158e-04,6.269200e-05
2.340400e-10,2.971555e-04,4.041636e-05,2.365831e-05,1.507302e-04,6.407466e-05
2.340500e-10,2.979907e-04,4.053201e-05,2.493369e-05,1.511123e-04,6.546570e-05
2.340600e-10,2.987637e-04,4.061859e-05,2.624111e-05,1.514604e-04,6.685970e-05
2.340700e-10,2.994708e-04,4.067560e-05,2.757556e-05,1.517728e-04,6.825116e-05
2.340800e-10,3.001085e-04,4.070266e-05,2.893186e-05,1.520479e-04,6.963452e-05
2.340900e-10,3.006737e-04,4.069949e-05,3.030468e-05,1.522843e-04,7.100417e-05
2.341000e-10,3.011636e-04,4.066592e-05,3.168853e-05,1.524811e-04,7.235446e-05
2.341100e-10,3.015757e-04,4.060193e-05,3.307782e-05,1.526371e-04,7.367975e-05
2.341200e-10,3.019081e-04,4.050758e-05,3.446684e-05,1.527517e-04,7.497441e-05
2.341300e-10,3.021592e-04,4.038309e-05,3.584978e-05,1.528243e-04,7.623287e-05
2.341400e-10,3.023278e-04,4.022881e-05,3.722080e-05,1.528547e-04,7.744961e-05
2.341500e-10,3.024130e-04,4.004523e-05,3.857399e-05,1.528426e-04,7.861922e-05
2.341600e-10,3.024145e-04,3.983297e-05,3.990344e-05,1.527882e-04,7.973641e-05
2.341700e-10,3.023324e-04,3.959280e-05,4.120325e-05,1.526918e-04,8.079605e-05
2.341800e-10,3.021671e-04,3.932562e-05,4.246756e-05,1.525539e-04,8.179318e-05
2.341900e-10,3.019196e-04,3.903249e-05,4.369058e-05,1.523752e-04,8.272307e-05
2.342000e-10,3.015911e-04,3.871460e-05,4.486663e-05,1.521566e-04,8.358123e-05
2.342100e-10,3.011833e-04,3.837327e-05,4.599015e-05,1.518992e-04,8.436342e-05
2.342200e-10,3.006984e-04,3.800998e-05,4.705576e-05,1.516043e-04,8.506574e-05
2.342300e-10,3.001388e-04,3.762632e-05,4.805828e-05,1.512733e-04,8.568459e-05
2.342400e-10,2.995072e-04,3.722400e-05,4.899275e-05,1.509079e-04,8.621674e-05
2.342500e-10,2.988069e-04,3.680484e-05,4.985449e-05,1.505098e-04,8.665933e-05
2.342600e-10,2.980413e-04,3.637079e-05,5.063912e-05,1.500810e-04,8.700992e-05
2.342700e-10,2.972141e-04,3.592387e-05,5.134260e-05,1.496235e-04,8.726647e-05
2.342800e-10,2.963294e-04,3.546619e-05,5.196123e-05,1.491394e-04,8.742742e-05
2.342900e-10,2.953915e-04,3.499994e-05,5.249172e-05,1.486312e-04,8.749166e-05
2.343000e-10,2.944047e-04,3.452733e-05,5.293120e-05,1.481010e-04,8.745853e-05
2.343100e-10,2.933738e-04,3.405066e-05,5.327722e-05,1.475514e-04,8.732789e-05
2.343200e-10,2.923036e-04,3.357222e-05,5.352784e-05,1.469849e-04,8.710005e-05
2.343300e-10,2.911990e-04,3.309431e-05,5.368155e-05,1.464041e-04,8.677586e-05
2.343400e-10,2.900652e-04,3.261924e-05,5.373737e-05,1.458116e-04,8.635661e-05
2.343500e-10,2.889074e-04,3.214928e-05,5.369483e-05,1.452101e-04,8.584411e-05
2.343600e-10,2.877307e-04,3.168667e-05,5.355397e-05,1.446022e-04,8.524064e-05
2.343700e-10,2.865404e-04,3.123359e-05,5.331533e-05,1.439906e-04,8.454892e-05
2.343800e-10,2.853419e-04,3.079214e-05,5.298001e-05,1.433779e-04,8.377215e-05
2.343900e-10,2.841402e-04,3.036434e-05,5.254958e-05,1.427669e-04,8.291393e-05
2.344000e-10,2.829408e-04,2.995212e-05,5.202614e-05,1.421601e-04,8.197826e-05
2.344100e-10,2.817486e-04,2.955727e-05,5.141228e-05,1.415601e-04,8.096955e-05
2.344200e-10,2.805689e-04,2.918148e-05,5.071104e-05,1.409694e-04,7.989252e-05
2.344300e-10,2.794065e-04,2.882630e-05,4.992593e-05,1.403905e-04,7.875223e-05
2.344400e-10,2.782664e-04,2.849313e-05,4.906088e-05,1.398259e-04,7.755401e-05
2.344500e-10,2.771533e-04,2.818323e-05,4.812022e-05,1.392778e-04,7.630345e-05
2.344600e-10,2.760718e-04,2.789770e-05,4.710864e-05,1.387484e-04,7.500634e-05
2.344700e-10,2.750262e-04,2.763749e-05,4.603116e-05,1.382400e-04,7.366865e-05
2.344800e-10,2.740208e-04,2.740337e-05,4.489313e-05,1.377546e-04,7.229651e-05
2.344900e-10,2.730597e-04,2.719598e-05,4.370012e-05,1.372941e-04,7.089611e-05
2.345000e-10,2.721467e-04,2.701578e-05,4.245796e-05,1.368604e-04,6.947374e-05
2.345100e-10,2.712854e-04,2.686307e-05,4.117263e-05,1.364551e-04,6.803570e-05
2.345200e-10,2.704793e-04,2.673801e-05,3.985030e-05,1.360801e-04,6.658831e-05
2.345300e-10,2.697314e-04,2.664061e-05,3.849722e-05,1.357366e-04,6.513783e-05
2.345400e-10,2.690449e-04,2.657074e-05,3.711971e-05,1.354261e-04,6.369045e-05
2.345500e-10,2.684223e-04,2.652811e-05,3.572415e-05,1.351498e-04,6.225226e-05
2.345600e-10,2.678661e-04,2.651234e-05,3.431689e-05,1.349088e-04,6.082923e-05
2.345700e-10,2.673786e-04,2.652289e-05,3.290427e-05,1.347041e-04,5.942716e-05
