time,"P(BJS|XBQ)","V(BJS|XBQ)","I(BJS|XBQ)","P(BJL1|XBQ)","V(BJL1|XBQ)","I(BJL1|XBQ)","P(BJL2|XBQ)","V(BJL2|XBQ)","I(BJL2|XBQ)","I(I_REPLAY)","I(I_IBIAS)","V(IN)","V(OUT)","I(R_LOAD)","I(LIN|XBQ)","I(L0|XBQ)","I(L1|XBQ)","I(L2|XBQ)","I(RB|XBQ)","I(RJ1|XBQ)","I(RJ2|XBQ)"
5.006250e-11,1.194850e-02,-6.269312e-06,-4.613696e-07,4.269981e-01,-1.028522e-05,1.538711e-05,3.803500e-01,-2.616087e-06,1.970584e-05,-4.613696e-07,3.500000e-05,-1.596543e-05,-1.237370e-06,-1.237370e-07,-4.613696e-07,-1.237370e-07,-1.553681e-05,1.946319e-05,3.500000e-05,-3.116732e-07,-1.189130e-07
5.007500e-11,1.170348e-02,-6.636247e-06,-4.518772e-07,4.266124e-01,-1.003029e-05,1.540084e-05,3.802486e-01,-2.724161e-06,1.971171e-05,-4.518772e-07,3.500000e-05,-1.604019e-05,-1.366593e-06,-1.366593e-07,-4.518772e-07,-1.366593e-07,-1.554877e-05,1.945123e-05,3.500000e-05,-3.039482e-07,-1.238255e-07
5.008750e-11,1.144469e-02,-6.994789e-06,-4.418099e-07,4.262367e-01,-9.762757e-06,1.541418e-05,3.801432e-01,-2.828427e-06,1.971779e-05,-4.418099e-07,3.500000e-05,-1.609484e-05,-1.493737e-06,-1.493737e-07,-4.418099e-07,-1.493737e-07,-1.556015e-05,1.943985e-05,3.500000e-05,-2.958411e-07,-1.285649e-07
5.010000e-11,1.117246e-02,-7.344502e-06,-4.311825e-07,4.258713e-01,-9.482995e-06,1.542711e-05,3.800339e-01,-2.928759e-06,1.972406e-05,-4.311825e-07,3.500000e-05,-1.612942e-05,-1.618641e-06,-1.618641e-07,-4.311825e-07,-1.618641e-07,-1.557093e-05,1.942907e-05,3.500000e-05,-2.873635e-07,-1.331254e-07
5.011250e-11,1.088712e-02,-7.684963e-06,-4.200103e-07,4.255168e-01,-9.191395e-06,1.543961e-05,3.799209e-01,-3.025033e-06,1.973053e-05,-4.200103e-07,3.500000e-05,-1.614390e-05,-1.741145e-06,-1.741145e-07,-4.200103e-07,-1.741145e-07,-1.558109e-05,1.941891e-05,3.500000e-05,-2.785271e-07,-1.375015e-07
5.012500e-11,1.058904e-02,-8.015758e-06,-4.083093e-07,4.251735e-01,-8.888367e-06,1.545166e-05,3.798043e-01,-3.117132e-06,1.973717e-05,-4.083093e-07,3.500000e-05,-1.613834e-05,-1.861095e-06,-1.861095e-07,-4.083093e-07,-1.861095e-07,-1.559063e-05,1.940937e-05,3.500000e-05,-2.693444e-07,-1.416878e-07
5.013750e-11,1.027859e-02,-8.336489e-06,-3.960962e-07,4.248420e-01,-8.574331e-06,1.546326e-05,3.796842e-01,-3.204944e-06,1.974399e-05,-3.960962e-07,3.500000e-05,-1.611280e-05,-1.978340e-06,-1.978340e-07,-3.960962e-07,-1.978340e-07,-1.559953e-05,1.940047e-05,3.500000e-05,-2.598282e-07,-1.456793e-07
5.015000e-11,9.956166e-03,-8.646771e-06,-3.833885e-07,4.245226e-01,-8.249725e-06,1.547438e-05,3.795610e-01,-3.288365e-06,1.975096e-05,-3.833885e-07,3.500000e-05,-1.606738e-05,-2.092732e-06,-2.092732e-07,-3.833885e-07,-2.092732e-07,-1.560778e-05,1.939222e-05,3.500000e-05,-2.499917e-07,-1.494711e-07
5.016250e-11,9.622161e-03,-8.946232e-06,-3.702042e-07,4.242157e-01,-7.914997e-06,1.548502e-05,3.794346e-01,-3.367294e-06,1.975809e-05,-3.702042e-07,3.500000e-05,-1.600218e-05,-2.204129e-06,-2.204129e-07,-3.702042e-07,-2.204129e-07,-1.561538e-05,1.938462e-05,3.500000e-05,-2.398484e-07,-1.530588e-07
5.017500e-11,9.276997e-03,-9.234514e-06,-3.565617e-07,4.239217e-01,-7.570608e-06,1.549516e-05,3.793053e-01,-3.441637e-06,1.976537e-05,-3.565617e-07,3.500000e-05,-1.591734e-05,-2.312390e-06,-2.312390e-07,-3.565617e-07,-2.312390e-07,-1.562231e-05,1.937769e-05,3.500000e-05,-2.294124e-07,-1.564380e-07
5.018750e-11,8.921107e-03,-9.511275e-06,-3.424804e-07,4.236410e-01,-7.217032e-06,1.550479e-05,3.791733e-01,-3.511307e-06,1.977277e-05,-3.424804e-07,3.500000e-05,-1.581306e-05,-2.417381e-06,-2.417381e-07,-3.424804e-07,-2.417381e-07,-1.562857e-05,1.937143e-05,3.500000e-05,-2.186979e-07,-1.596049e-07
5.020000e-11,8.554933e-03,-9.776186e-06,-3.279798e-07,4.233738e-01,-6.854754e-06,1.551389e-05,3.790388e-01,-3.576224e-06,1.978030e-05,-3.279798e-07,3.500000e-05,-1.568948e-05,-2.518973e-06,-2.518973e-07,-3.279798e-07,-2.518973e-07,-1.563415e-05,1.936585e-05,3.500000e-05,-2.077198e-07,-1.625556e-07
5.021250e-11,8.178931e-03,-1.002894e-05,-3.130802e-07,4.231206e-01,-6.484270e-06,1.552246e-05,3.789019e-01,-3.636312e-06,1.978794e-05,-3.130802e-07,3.500000e-05,-1.554686e-05,-2.617039e-06,-2.617039e-07,-3.130802e-07,-2.617039e-07,-1.563905e-05,1.936095e-05,3.500000e-05,-1.964930e-07,-1.652869e-07
5.022500e-11,7.793568e-03,-1.026923e-05,-2.978024e-07,4.228816e-01,-6.106083e-06,1.553048e-05,3.787627e-01,-3.691503e-06,1.979569e-05,-2.978024e-07,3.500000e-05,-1.538543e-05,-2.711459e-06,-2.711459e-07,-2.978024e-07,-2.711459e-07,-1.564325e-05,1.935675e-05,3.500000e-05,-1.850328e-07,-1.677956e-07
5.023750e-11,7.399324e-03,-1.049678e-05,-2.821674e-07,4.226570e-01,-5.720708e-06,1.553795e-05,3.786216e-01,-3.741735e-06,1.980353e-05,-2.821674e-07,3.500000e-05,-1.520542e-05,-2.802117e-06,-2.802117e-07,-2.821674e-07,-2.802117e-07,-1.564676e-05,1.935324e-05,3.500000e-05,-1.733548e-07,-1.700788e-07
5.025000e-11,6.996686e-03,-1.071134e-05,-2.661969e-07,4.224473e-01,-5.328670e-06,1.554485e-05,3.784787e-01,-3.786953e-06,1.981145e-05,-2.661969e-07,3.500000e-05,-1.500716e-05,-2.888903e-06,-2.888903e-07,-2.661969e-07,-2.888903e-07,-1.564958e-05,1.935042e-05,3.500000e-05,-1.614748e-07,-1.721342e-07
5.026250e-11,6.586153e-03,-1.091264e-05,-2.499128e-07,4.222525e-01,-4.930497e-06,1.555119e-05,3.783341e-01,-3.827109e-06,1.981944e-05,-2.499128e-07,3.500000e-05,-1.479092e-05,-2.971711e-06,-2.971711e-07,-2.499128e-07,-2.971711e-07,-1.565169e-05,1.934831e-05,3.500000e-05,-1.494090e-07,-1.739595e-07
5.027500e-11,6.168232e-03,-1.110047e-05,-2.333375e-07,4.220730e-01,-4.526727e-06,1.555694e-05,3.781882e-01,-3.862161e-06,1.982750e-05,-2.333375e-07,3.500000e-05,-1.455706e-05,-3.050443e-06,-3.050443e-07,-2.333375e-07,-3.050443e-07,-1.565310e-05,1.934690e-05,3.500000e-05,-1.371736e-07,-1.755528e-07
5.028750e-11,5.743439e-03,-1.127461e-05,-2.164936e-07,4.219088e-01,-4.117906e-06,1.556210e-05,3.780410e-01,-3.892074e-06,1.983560e-05,-2.164936e-07,3.500000e-05,-1.430591e-05,-3.125003e-06,-3.125003e-07,-2.164936e-07,-3.125003e-07,-1.565381e-05,1.934619e-05,3.500000e-05,-1.247850e-07,-1.769124e-07
5.030000e-11,5.312298e-03,-1.143486e-05,-1.994042e-07,4.217603e-01,-3.704582e-06,1.556668e-05,3.778927e-01,-3.916820e-06,1.984374e-05,-1.994042e-07,3.500000e-05,-1.403787e-05,-3.195303e-06,-3.195303e-07,-1.994042e-07,-3.195303e-07,-1.565382e-05,1.934618e-05,3.500000e-05,-1.122601e-07,-1.780373e-07
5.031250e-11,4.875339e-03,-1.158106e-05,-1.820925e-07,4.216276e-01,-3.287310e-06,1.557066e-05,3.777436e-01,-3.936377e-06,1.985192e-05,-1.820925e-07,3.500000e-05,-1.375330e-05,-3.261261e-06,-3.261261e-07,-1.820925e-07,-3.261261e-07,-1.565314e-05,1.934686e-05,3.500000e-05,-9.961547e-08,-1.789262e-07
5.032500e-11,4.433099e-03,-1.171303e-05,-1.645820e-07,4.215108e-01,-2.866649e-06,1.557404e-05,3.775939e-01,-3.950732e-06,1.986011e-05,-1.645820e-07,3.500000e-05,-1.345265e-05,-3.322799e-06,-3.322799e-07,-1.645820e-07,-3.322799e-07,-1.565175e-05,1.934825e-05,3.500000e-05,-8.686816e-08,-1.795787e-07
5.033750e-11,3.986120e-03,-1.183065e-05,-1.468963e-07,4.214099e-01,-2.443161e-06,1.557681e-05,3.774437e-01,-3.959876e-06,1.986831e-05,-1.468963e-07,3.500000e-05,-1.313632e-05,-3.379847e-06,-3.379847e-07,-1.468963e-07,-3.379847e-07,-1.564967e-05,1.935033e-05,3.500000e-05,-7.403518e-08,-1.799944e-07
5.035000e-11,3.534951e-03,-1.193378e-05,-1.290594e-07,4.213253e-01,-2.017410e-06,1.557898e-05,3.772933e-01,-3.963809e-06,1.987650e-05,-1.290594e-07,3.500000e-05,-1.280479e-05,-3.432339e-06,-3.432339e-07,-1.290594e-07,-3.432339e-07,-1.564691e-05,1.935309e-05,3.500000e-05,-6.113363e-08,-1.801732e-07
5.036250e-11,3.080142e-03,-1.202233e-05,-1.110952e-07,4.212568e-01,-1.589963e-06,1.558054e-05,3.771428e-01,-3.962538e-06,1.988468e-05,-1.110952e-07,3.500000e-05,-1.245851e-05,-3.480217e-06,-3.480217e-07,-1.110952e-07,-3.480217e-07,-1.564346e-05,1.935654e-05,3.500000e-05,-4.818068e-08,-1.801153e-07
5.037500e-11,2.622249e-03,-1.209621e-05,-9.302780e-08,4.212045e-01,-1.161387e-06,1.558149e-05,3.769925e-01,-3.956074e-06,1.989284e-05,-9.302780e-08,3.500000e-05,-1.209798e-05,-3.523428e-06,-3.523428e-07,-9.302780e-08,-3.523428e-07,-1.563933e-05,1.936067e-05,3.500000e-05,-3.519353e-08,-1.798215e-07
5.038750e-11,2.161831e-03,-1.215536e-05,-7.488145e-08,4.211686e-01,-7.322495e-07,1.558184e-05,3.768425e-01,-3.944437e-06,1.990096e-05,-7.488145e-08,3.500000e-05,-1.172372e-05,-3.561925e-06,-3.561925e-07,-7.488145e-08,-3.561925e-07,-1.563453e-05,1.936547e-05,3.500000e-05,-2.218938e-08,-1.792926e-07
5.040000e-11,1.699448e-03,-1.219972e-05,-5.668035e-08,4.211489e-01,-3.031190e-07,1.558157e-05,3.766930e-01,-3.927655e-06,1.990903e-05,-5.668035e-08,3.500000e-05,-1.133622e-05,-3.595669e-06,-3.595669e-07,-5.668035e-08,-3.595669e-07,-1.562907e-05,1.937093e-05,3.500000e-05,-9.185423e-09,-1.785298e-07
5.041250e-11,1.235661e-03,-1.222927e-05,-3.844871e-08,4.211455e-01,1.254390e-07,1.558070e-05,3.765443e-01,-3.905760e-06,1.991705e-05,-3.844871e-08,3.500000e-05,-1.093603e-05,-3.624625e-06,-3.624625e-07,-3.844871e-08,-3.624625e-07,-1.562295e-05,1.937705e-05,3.500000e-05,3.801181e-09,-1.775345e-07
5.042500e-11,7.710334e-04,-1.224400e-05,-2.021075e-08,4.211584e-01,5.528601e-07,1.557922e-05,3.763965e-01,-3.878792e-06,1.992500e-05,-2.021075e-08,3.500000e-05,-1.052371e-05,-3.648766e-06,-3.648766e-07,-2.021075e-08,-3.648766e-07,-1.561619e-05,1.938381e-05,3.500000e-05,1.675334e-08,-1.763087e-07
5.043750e-11,3.061278e-04,-1.224392e-05,-1.990593e-09,4.211875e-01,9.785830e-07,1.557715e-05,3.762499e-01,-3.846798e-06,1.993287e-05,-1.990593e-09,3.500000e-05,-1.009981e-05,-3.668071e-06,-3.668071e-07,-1.990593e-09,-3.668071e-07,-1.560879e-05,1.939121e-05,3.500000e-05,2.965403e-08,-1.748544e-07
5.045000e-11,-1.584939e-04,-1.222905e-05,1.618770e-08,4.212327e-01,1.402050e-06,1.557447e-05,3.761045e-01,-3.809830e-06,1.994065e-05,1.618770e-08,3.500000e-05,-9.664926e-06,-3.682524e-06,-3.682524e-07,1.618770e-08,-3.682524e-07,-1.560077e-05,1.939923e-05,3.500000e-05,4.248635e-08,-1.731741e-07
5.046250e-11,-6.222713e-04,-1.219944e-05,3.430019e-08,4.212939e-01,1.822706e-06,1.557121e-05,3.759606e-01,-3.767948e-06,1.994834e-05,3.430019e-08,3.500000e-05,-9.219636e-06,-3.692118e-06,-3.692118e-07,3.430019e-08,-3.692118e-07,-1.559214e-05,1.940786e-05,3.500000e-05,5.523352e-08,-1.712703e-07
5.047500e-11,-1.084646e-03,-1.215515e-05,5.232312e-08,4.213710e-01,2.240004e-06,1.556736e-05,3.758185e-01,-3.721217e-06,1.995592e-05,5.232312e-08,3.500000e-05,-8.764544e-06,-3.696851e-06,-3.696851e-07,5.232312e-08,-3.696851e-07,-1.558291e-05,1.941709e-05,3.500000e-05,6.787891e-08,-1.691462e-07
5.048750e-11,-1.545062e-03,-1.209627e-05,7.023289e-08,4.214639e-01,2.653400e-06,1.556293e-05,3.756782e-01,-3.669710e-06,1.996338e-05,7.023289e-08,3.500000e-05,-8.300265e-06,-3.696727e-06,-3.696727e-07,7.023289e-08,-3.696727e-07,-1.557310e-05,1.942690e-05,3.500000e-05,8.040605e-08,-1.668050e-07
5.050000e-11,-2.002967e-03,-1.202290e-05,8.800614e-08,4.215724e-01,3.062356e-06,1.555792e-05,3.755399e-01,-3.613504e-06,1.997071e-05,8.800614e-08,3.500000e-05,-7.827420e-06,-3.691757e-06,-3.691757e-07,8.800614e-08,-3.691757e-07,-1.556271e-05,1.943729e-05,3.500000e-05,9.279868e-08,-1.642502e-07
5.051250e-11,-2.457813e-03,-1.193515e-05,1.056197e-07,4.216964e-01,3.466345e-06,1.555235e-05,3.754038e-01,-3.552684e-06,1.997791e-05,1.056197e-07,3.500000e-05,-7.346646e-06,-3.681957e-06,-3.681957e-07,1.056197e-07,-3.681957e-07,-1.555177e-05,1.944823e-05,3.500000e-05,1.050408e-07,-1.614856e-07
5.052500e-11,-2.909058e-03,-1.183316e-05,1.230508e-07,4.218355e-01,3.864843e-06,1.554622e-05,3.752702e-01,-3.487340e-06,1.998496e-05,1.230508e-07,3.500000e-05,-6.858569e-06,-3.667352e-06,-3.667352e-07,1.230508e-07,-3.667352e-07,-1.554029e-05,1.945971e-05,3.500000e-05,1.171164e-07,-1.585154e-07
5.053750e-11,-3.356163e-03,-1.171709e-05,1.402769e-07,4.219897e-01,4.257337e-06,1.553955e-05,3.751391e-01,-3.417567e-06,1.999186e-05,1.402769e-07,3.500000e-05,-6.363848e-06,-3.647971e-06,-3.647971e-07,1.402769e-07,-3.647971e-07,-1.552828e-05,1.947172e-05,3.500000e-05,1.290102e-07,-1.553440e-07
5.055000e-11,-3.798596e-03,-1.158711e-05,1.572757e-07,4.221587e-01,4.643323e-06,1.553234e-05,3.750107e-01,-3.343467e-06,1.999859e-05,1.572757e-07,3.500000e-05,-5.863141e-06,-3.623850e-06,-3.623850e-07,1.572757e-07,-3.623850e-07,-1.551577e-05,1.948423e-05,3.500000e-05,1.407068e-07,-1.519758e-07
5.056250e-11,-4.235834e-03,-1.144341e-05,1.740255e-07,4.223422e-01,5.022306e-06,1.552460e-05,3.748853e-01,-3.265147e-06,2.000515e-05,1.740255e-07,3.500000e-05,-5.357084e-06,-3.595031e-06,-3.595031e-07,1.740255e-07,-3.595031e-07,-1.550277e-05,1.949723e-05,3.500000e-05,1.521911e-07,-1.484158e-07
5.057500e-11,-4.667359e-03,-1.128619e-05,1.905048e-07,4.225399e-01,5.393803e-06,1.551635e-05,3.747629e-01,-3.182718e-06,2.001153e-05,1.905048e-07,3.500000e-05,-4.846364e-06,-3.561562e-06,-3.561562e-07,1.905048e-07,-3.561562e-07,-1.548929e-05,1.951071e-05,3.500000e-05,1.634486e-07,-1.446690e-07
5.058750e-11,-5.092662e-03,-1.111567e-05,2.066925e-07,4.227516e-01,5.757340e-06,1.550760e-05,3.746437e-01,-3.096299e-06,2.001772e-05,2.066925e-07,3.500000e-05,-4.331645e-06,-3.523497e-06,-3.523497e-07,2.066925e-07,-3.523497e-07,-1.547537e-05,1.952463e-05,3.500000e-05,1.744649e-07,-1.407409e-07
5.060000e-11,-5.511243e-03,-1.093209e-05,2.225682e-07,4.229770e-01,6.112457e-06,1.549835e-05,3.745278e-01,-3.006012e-06,2.002372e-05,2.225682e-07,3.500000e-05,-3.813572e-06,-3.480897e-06,-3.480897e-07,2.225682e-07,-3.480897e-07,-1.546101e-05,1.953899e-05,3.500000e-05,1.852260e-07,-1.366369e-07
5.061250e-11,-5.922609e-03,-1.073571e-05,2.381117e-07,4.232156e-01,6.458703e-06,1.548863e-05,3.744155e-01,-2.911984e-06,2.002951e-05,2.381117e-07,3.500000e-05,-3.292850e-06,-3.433827e-06,-3.433827e-07,2.381117e-07,-3.433827e-07,-1.544624e-05,1.955376e-05,3.500000e-05,1.957183e-07,-1.323629e-07
5.062500e-11,-6.326282e-03,-1.052679e-05,2.533033e-07,4.234673e-01,6.795644e-06,1.547845e-05,3.743067e-01,-2.814347e-06,2.003509e-05,2.533033e-07,3.500000e-05,-2.770143e-06,-3.382358e-06,-3.382358e-07,2.533033e-07,-3.382358e-07,-1.543107e-05,1.956893e-05,3.500000e-05,2.059286e-07,-1.279248e-07
5.063750e-11,-6.721789e-03,-1.030562e-05,2.681241e-07,4.237315e-01,7.122856e-06,1.546782e-05,3.742018e-01,-2.713237e-06,2.004045e-05,2.681241e-07,3.500000e-05,-2.246099e-06,-3.326570e-06,-3.326570e-07,2.681241e-07,-3.326570e-07,-1.541554e-05,1.958446e-05,3.500000e-05,2.158441e-07,-1.233289e-07
5.065000e-11,-7.108672e-03,-1.007250e-05,2.825555e-07,4.240080e-01,7.439930e-06,1.545675e-05,3.741008e-01,-2.608795e-06,2.004559e-05,2.825555e-07,3.500000e-05,-1.721421e-06,-3.266543e-06,-3.266543e-07,2.825555e-07,-3.266543e-07,-1.539965e-05,1.960035e-05,3.500000e-05,2.254524e-07,-1.185816e-07
5.066250e-11,-7.486482e-03,-9.827741e-06,2.965796e-07,4.242963e-01,7.746472e-06,1.544527e-05,3.740038e-01,-2.501166e-06,2.005049e-05,2.965796e-07,3.500000e-05,-1.196760e-06,-3.202367e-06,-3.202367e-07,2.965796e-07,-3.202367e-07,-1.538343e-05,1.961657e-05,3.500000e-05,2.347416e-07,-1.136893e-07
5.067500e-11,-7.854785e-03,-9.571671e-06,3.101788e-07,4.245960e-01,8.042102e-06,1.543339e-05,3.739109e-01,-2.390498e-06,2.005516e-05,3.101788e-07,3.500000e-05,-6.728164e-07,-3.134135e-06,-3.134135e-07,3.101788e-07,-3.134135e-07,-1.536691e-05,1.963309e-05,3.500000e-05,2.437001e-07,-1.086590e-07
5.068750e-11,-8.213156e-03,-9.304630e-06,3.233366e-07,4.249067e-01,8.326457e-06,1.542112e-05,3.738223e-01,-2.276944e-06,2.005959e-05,3.233366e-07,3.500000e-05,-1.501986e-07,-3.061945e-06,-3.061945e-07,3.233366e-07,-3.061945e-07,-1.535010e-05,1.964990e-05,3.500000e-05,2.523169e-07,-1.034975e-07
5.070000e-11,-8.561186e-03,-9.026972e-06,3.360368e-07,4.252281e-01,8.599187e-06,1.540849e-05,3.737380e-01,-2.160660e-06,2.006377e-05,3.360368e-07,3.500000e-05,3.703853e-07,-2.985901e-06,-2.985901e-07,3.360368e-07,-2.985901e-07,-1.533303e-05,1.966697e-05,3.500000e-05,2.605814e-07,-9.821181e-08
5.071250e-11,-8.898479e-03,-8.739062e-06,3.482638e-07,4.255595e-01,8.859962e-06,1.539551e-05,3.736582e-01,-2.041804e-06,2.006769e-05,3.482638e-07,3.500000e-05,8.882853e-07,-2.906112e-06,-2.906112e-07,3.482638e-07,-2.906112e-07,-1.531573e-05,1.968427e-05,3.500000e-05,2.684837e-07,-9.280928e-08
5.072500e-11,-9.224653e-03,-8.441280e-06,3.600030e-07,4.259006e-01,9.108465e-06,1.538219e-05,3.735830e-01,-1.920539e-06,2.007136e-05,3.600030e-07,3.500000e-05,1.402885e-06,-2.822691e-06,-2.822691e-07,3.600030e-07,-2.822691e-07,-1.529820e-05,1.970180e-05,3.500000e-05,2.760141e-07,-8.729724e-08
5.073750e-11,-9.539339e-03,-8.134013e-06,3.712400e-07,4.262510e-01,9.344399e-06,1.536857e-05,3.735124e-01,-1.797030e-06,2.007477e-05,3.712400e-07,3.500000e-05,1.913484e-06,-2.735755e-06,-2.735755e-07,3.712400e-07,-2.735755e-07,-1.528049e-05,1.971951e-05,3.500000e-05,2.831636e-07,-8.168319e-08
5.075000e-11,-9.842187e-03,-7.817662e-06,3.819616e-07,4.266100e-01,9.567483e-06,1.535465e-05,3.734466e-01,-1.671444e-06,2.007791e-05,3.819616e-07,3.500000e-05,2.419510e-06,-2.645427e-06,-2.645427e-07,3.819616e-07,-2.645427e-07,-1.526261e-05,1.973739e-05,3.500000e-05,2.899237e-07,-7.597474e-08
5.076250e-11,-1.013286e-02,-7.492639e-06,3.921550e-07,4.269772e-01,9.777453e-06,1.534045e-05,3.733856e-01,-1.543952e-06,2.008078e-05,3.921550e-07,3.500000e-05,2.920289e-06,-2.551833e-06,-2.551833e-07,3.921550e-07,-2.551833e-07,-1.524459e-05,1.975541e-05,3.500000e-05,2.962865e-07,-7.017962e-08
5.077500e-11,-1.041103e-02,-7.159362e-06,4.018082e-07,4.273522e-01,9.974064e-06,1.532600e-05,3.733294e-01,-1.414724e-06,2.008338e-05,4.018082e-07,3.500000e-05,3.415221e-06,-2.455104e-06,-2.455104e-07,4.018082e-07,-2.455104e-07,-1.522644e-05,1.977356e-05,3.500000e-05,3.022444e-07,-6.430565e-08
5.078750e-11,-1.067640e-02,-6.818262e-06,4.109100e-07,4.277344e-01,1.015709e-05,1.531132e-05,3.732781e-01,-1.283936e-06,2.008570e-05,4.109100e-07,3.500000e-05,3.903699e-06,-2.355373e-06,-2.355373e-07,4.109100e-07,-2.355373e-07,-1.520820e-05,1.979180e-05,3.500000e-05,3.077906e-07,-5.836073e-08
5.080000e-11,-1.092868e-02,-6.469778e-06,4.194499e-07,4.281233e-01,1.032632e-05,1.529642e-05,3.732319e-01,-1.151763e-06,2.008774e-05,4.194499e-07,3.500000e-05,4.385118e-06,-2.252778e-06,-2.252778e-07,4.194499e-07,-2.252778e-07,-1.518989e-05,1.981011e-05,3.500000e-05,3.129189e-07,-5.235285e-08
5.081250e-11,-1.116760e-02,-6.114355e-06,4.274182e-07,4.285183e-01,1.048157e-05,1.528132e-05,3.731907e-01,-1.018381e-06,2.008951e-05,4.274182e-07,3.500000e-05,4.858898e-06,-2.147461e-06,-2.147461e-07,4.274182e-07,-2.147461e-07,-1.517153e-05,1.982847e-05,3.500000e-05,3.176234e-07,-4.629005e-08
5.082500e-11,-1.139289e-02,-5.752448e-06,4.348059e-07,4.289189e-01,1.062267e-05,1.526605e-05,3.731546e-01,-8.839697e-07,2.009099e-05,4.348059e-07,3.500000e-05,5.324455e-06,-2.039567e-06,-2.039567e-07,4.348059e-07,-2.039567e-07,-1.515315e-05,1.984685e-05,3.500000e-05,3.218991e-07,-4.018044e-08
5.083750e-11,-1.160433e-02,-5.384517e-06,4.416049e-07,4.293247e-01,1.074946e-05,1.525063e-05,3.731236e-01,-7.487077e-07,2.009219e-05,4.416049e-07,3.500000e-05,5.781241e-06,-1.929242e-06,-1.929242e-07,4.416049e-07,-1.929242e-07,-1.513477e-05,1.986523e-05,3.500000e-05,3.257412e-07,-3.403217e-08
5.085000e-11,-1.180170e-02,-5.011030e-06,4.478078e-07,4.297350e-01,1.086181e-05,1.523508e-05,3.730977e-01,-6.127749e-07,2.009310e-05,4.478078e-07,3.500000e-05,6.228695e-06,-1.816638e-06,-1.816638e-07,4.478078e-07,-1.816638e-07,-1.511641e-05,1.988359e-05,3.500000e-05,3.291459e-07,-2.785340e-08
5.086250e-11,-1.198479e-02,-4.632460e-06,4.534081e-07,4.301492e-01,1.095962e-05,1.521941e-05,3.730771e-01,-4.763518e-07,2.009373e-05,4.534081e-07,3.500000e-05,6.666296e-06,-1.701908e-06,-1.701908e-07,4.534081e-07,-1.701908e-07,-1.509811e-05,1.990189e-05,3.500000e-05,3.321097e-07,-2.165235e-08
5.087500e-11,-1.215341e-02,-4.249285e-06,4.583999e-07,4.305669e-01,1.104278e-05,1.520365e-05,3.730616e-01,-3.396189e-07,2.009408e-05,4.583999e-07,3.500000e-05,7.093501e-06,-1.585207e-06,-1.585207e-07,4.583999e-07,-1.585207e-07,-1.507988e-05,1.992012e-05,3.500000e-05,3.346298e-07,-1.543722e-08
5.088750e-11,-1.230741e-02,-3.861988e-06,4.627784e-07,4.309875e-01,1.111123e-05,1.518782e-05,3.730513e-01,-2.027570e-07,2.009414e-05,4.627784e-07,3.500000e-05,7.509841e-06,-1.466694e-06,-1.466694e-07,4.627784e-07,-1.466694e-07,-1.506174e-05,1.993826e-05,3.500000e-05,3.367039e-07,-9.216228e-09
5.090000e-11,-1.244664e-02,-3.471054e-06,4.665393e-07,4.314104e-01,1.116491e-05,1.517194e-05,3.730462e-01,-6.594639e-08,2.009392e-05,4.665393e-07,3.500000e-05,7.914788e-06,-1.346528e-06,-1.346528e-07,4.665393e-07,-1.346528e-07,-1.504373e-05,1.995627e-05,3.500000e-05,3.383305e-07,-2.997563e-09
5.091250e-11,-1.257096e-02,-3.076974e-06,4.696794e-07,4.318351e-01,1.120378e-05,1.515603e-05,3.730463e-01,7.063304e-08,2.009341e-05,4.696794e-07,3.500000e-05,8.307907e-06,-1.224871e-06,-1.224871e-07,4.696794e-07,-1.224871e-07,-1.502586e-05,1.997414e-05,3.500000e-05,3.395085e-07,3.210593e-09
5.092500e-11,-1.268026e-02,-2.680241e-06,4.721961e-07,4.322609e-01,1.122784e-05,1.514012e-05,3.730515e-01,2.068021e-07,2.009263e-05,4.721961e-07,3.500000e-05,8.688715e-06,-1.101887e-06,-1.101887e-07,4.721961e-07,-1.101887e-07,-1.500816e-05,1.999184e-05,3.500000e-05,3.402374e-07,9.400096e-09
5.093750e-11,-1.277446e-02,-2.281348e-06,4.740877e-07,4.326874e-01,1.123708e-05,1.512422e-05,3.730620e-01,3.423826e-07,2.009156e-05,4.740877e-07,3.500000e-05,9.056788e-06,-9.777403e-07,-9.777403e-08,4.740877e-07,-9.777403e-08,-1.499065e-05,2.000935e-05,3.500000e-05,3.405175e-07,1.556285e-08
5.095000e-11,-1.285349e-02,-1.880791e-06,4.753534e-07,4.331140e-01,1.123153e-05,1.510836e-05,3.730775e-01,4.771975e-07,2.009021e-05,4.753534e-07,3.500000e-05,9.411714e-06,-8.525967e-07,-8.525967e-08,4.753534e-07,-8.525967e-08,-1.497336e-05,2.002664e-05,3.500000e-05,3.403494e-07,2.169080e-08
5.096250e-11,-1.291728e-02,-1.479067e-06,4.759931e-07,4.335400e-01,1.121124e-05,1.509255e-05,3.730982e-01,6.110713e-07,2.008859e-05,4.759931e-07,3.500000e-05,9.753078e-06,-7.266233e-07,-7.266233e-08,4.759931e-07,-7.266233e-08,-1.495629e-05,2.004371e-05,3.500000e-05,3.397344e-07,2.777597e-08
