time,"P(BJS|XBQ)","V(BJS|XBQ)","I(BJS|XBQ)","P(BJL1|XBQ)","V(BJL1|XBQ)","I(BJL1|XBQ)","P(BJL2|XBQ)","V(BJL2|XBQ)","I(BJL2|XBQ)","I(I_IN)","I(I_IBIAS)","V(IN)","V(OUT)","I(R_LOAD)","I(LIN|XBQ)","I(L0|XBQ)","I(L1|XBQ)","I(L2|XBQ)","I(RB|XBQ)","I(RJ1|XBQ)","I(RJ2|XBQ)"
2.483000e-10,4.909485e+02,-6.102915e-05,0.000000e+00,3.184942e+01,5.908777e-17,1.512166e-05,3.179291e+01,-3.507658e-17,1.987834e-05,0.000000e+00,3.500000e-05,-6.102915e-05,-1.753829e-17,-1.036739e-18,0.000000e+00,-1.036739e-18,-1.512166e-05,1.987834e-05,3.500000e-05,1.594390e-18,-1.594390e-18
2.484000e-10,4.909141e+02,-1.658361e-04,0.000000e+00,3.184942e+01,4.868584e-17,1.512166e-05,3.179291e+01,-3.507658e-17,1.987834e-05,0.000000e+00,3.500000e-05,-1.658361e-04,-8.769145e-18,-1.711645e-18,0.000000e+00,-1.711645e-18,-1.512166e-05,1.987834e-05,3.500000e-05,1.594390e-18,-1.594390e-18
2.485000e-10,4.908490e+02,-2.647824e-04,0.000000e+00,3.184942e+01,3.285186e-17,1.512166e-05,3.179291e+01,-3.507658e-17,1.987834e-05,0.000000e+00,3.500000e-05,-2.647824e-04,-1.753829e-17,-2.373604e-18,0.000000e+00,-2.373604e-18,-1.512166e-05,1.987834e-05,3.500000e-05,1.062927e-18,-1.594390e-18
2.486000e-10,4.907555e+02,-3.544796e-04,0.000000e+00,3.184942e+01,1.537181e-17,1.512166e-05,3.179291e+01,-1.753829e-17,1.987834e-05,0.000000e+00,3.500000e-05,-3.544796e-04,-2.630743e-17,-2.328079e-18,0.000000e+00,-2.328079e-18,-1.512166e-05,1.987834e-05,3.500000e-05,5.314633e-19,-7.971950e-19
2.487000e-10,4.906370e+02,-4.313341e-04,0.000000e+00,3.184942e+01,-1.627082e-18,1.512166e-05,3.179291e+01,-1.753829e-17,1.987834e-05,0.000000e+00,3.500000e-05,-4.313341e-04,-1.753829e-17,-2.312544e-18,0.000000e+00,-2.312544e-18,-1.512166e-05,1.987834e-05,3.500000e-05,0.000000e+00,-7.971950e-19
2.488000e-10,4.904978e+02,-4.917562e-04,0.000000e+00,3.184942e+01,-1.770797e-17,1.512166e-05,3.179291e+01,-1.753829e-17,1.987834e-05,0.000000e+00,3.500000e-05,-4.917562e-04,-1.753829e-17,-2.304345e-18,0.000000e+00,-2.304345e-18,-1.512166e-05,1.987834e-05,3.500000e-05,-5.314633e-19,-7.971950e-19
2.489000e-10,4.903436e+02,-5.325484e-04,0.000000e+00,3.184942e+01,-3.022447e-17,1.512166e-05,3.179291e+01,-1.753829e-17,1.987834e-05,0.000000e+00,3.500000e-05,-5.325484e-04,-1.753829e-17,-2.294420e-18,0.000000e+00,-2.294420e-18,-1.512166e-05,1.987834e-05,3.500000e-05,-1.062927e-18,-7.971950e-19
2.490000e-10,4.901805e+02,-5.513810e-04,0.000000e+00,3.184942e+01,-4.138613e-17,1.512166e-05,3.179291e+01,-1.753829e-17,1.987834e-05,0.000000e+00,3.500000e-05,-5.513810e-04,-1.753829e-17,-2.299382e-18,0.000000e+00,-2.299382e-18,-1.512166e-05,1.987834e-05,3.500000e-05,-1.062927e-18,-7.971950e-19
2.491000e-10,4.900152e+02,-5.472042e-04,0.000000e+00,3.184942e+01,-4.923664e-17,1.512166e-05,3.179291e+01,0.000000e+00,1.987834e-05,0.000000e+00,3.500000e-05,-5.472042e-04,-1.753829e-17,-1.609589e-18,0.000000e+00,-1.609589e-18,-1.512166e-05,1.987834e-05,3.500000e-05,-1.594390e-18,0.000000e+00
2.492000e-10,4.898547e+02,-5.204506e-04,0.000000e+00,3.184942e+01,-5.204130e-17,1.512166e-05,3.179291e+01,1.753829e-17,1.987834e-05,0.000000e+00,3.500000e-05,-5.204506e-04,0.000000e+00,-2.166257e-19,0.000000e+00,-2.166257e-19,-1.512166e-05,1.987834e-05,3.500000e-05,-1.594390e-18,7.971950e-19
2.493000e-10,4.897054e+02,-4.729565e-04,0.000000e+00,3.184942e+01,-4.841993e-17,1.512166e-05,3.179291e+01,3.507658e-17,1.987834e-05,0.000000e+00,3.500000e-05,-4.729565e-04,1.753829e-17,1.887707e-18,0.000000e+00,1.887707e-18,-1.512166e-05,1.987834e-05,3.500000e-05,-1.594390e-18,1.594390e-18
2.494000e-10,4.895731e+02,-4.076362e-04,0.000000e+00,3.184942e+01,-3.907529e-17,1.512166e-05,3.179291e+01,3.507658e-17,1.987834e-05,0.000000e+00,3.500000e-05,-4.076362e-04,2.630743e-17,2.554629e-18,0.000000e+00,2.554629e-18,-1.512166e-05,1.987834e-05,3.500000e-05,-1.062927e-18,1.594390e-18
2.495000e-10,4.894625e+02,-3.280318e-04,0.000000e+00,3.184942e+01,-2.564079e-17,1.512166e-05,3.179291e+01,0.000000e+00,1.987834e-05,0.000000e+00,3.500000e-05,-3.280318e-04,2.630743e-17,1.806365e-18,0.000000e+00,1.806365e-18,-1.512166e-05,1.987834e-05,3.500000e-05,-5.314633e-19,0.000000e+00
2.496000e-10,4.893775e+02,-2.378826e-04,0.000000e+00,3.184942e+01,-1.290270e-17,1.512166e-05,3.179291e+01,1.753829e-17,1.987834e-05,0.000000e+00,3.500000e-05,-2.378826e-04,1.753829e-17,1.080323e-18,0.000000e+00,1.080323e-18,-1.512166e-05,1.987834e-05,3.500000e-05,-5.314633e-19,7.971950e-19
2.497000e-10,4.893206e+02,-1.408215e-04,0.000000e+00,3.184942e+01,8.356997e-19,1.512166e-05,3.179291e+01,3.507658e-17,1.987834e-05,0.000000e+00,3.500000e-05,-1.408215e-04,8.769145e-18,1.048175e-18,0.000000e+00,1.048175e-18,-1.512166e-05,1.987834e-05,3.500000e-05,0.000000e+00,1.594390e-18
2.498000e-10,4.892935e+02,-4.024421e-05,0.000000e+00,3.184942e+01,1.427021e-17,1.512166e-05,3.179291e+01,3.507658e-17,1.987834e-05,0.000000e+00,3.500000e-05,-4.024421e-05,1.753829e-17,2.463362e-18,0.000000e+00,2.463362e-18,-1.512166e-05,1.987834e-05,3.500000e-05,5.314633e-19,1.594390e-18
2.499000e-10,4.892968e+02,6.066710e-05,0.000000e+00,3.184942e+01,2.719190e-17,1.512166e-05,3.179291e+01,5.261487e-17,1.987834e-05,0.000000e+00,3.500000e-05,6.066710e-05,3.507658e-17,3.886100e-18,0.000000e+00,3.886100e-18,-1.512166e-05,1.987834e-05,3.500000e-05,1.062927e-18,2.391585e-18
2.500000e-10,4.893300e+02,1.588213e-04,0.000000e+00,3.184942e+01,3.930321e-17,1.512166e-05,3.179291e+01,5.261487e-17,1.987834e-05,0.000000e+00,3.500000e-05,1.588213e-04,5.261487e-17,4.592076e-18,0.000000e+00,4.592076e-18,-1.512166e-05,1.987834e-05,3.500000e-05,1.062927e-18,2.391585e-18
2.501000e-10,4.893920e+02,2.510759e-04,0.000000e+00,3.184942e+01,4.710307e-17,1.512166e-05,3.179291e+01,5.261487e-17,1.987834e-05,0.000000e+00,3.500000e-05,2.510759e-04,4.384572e-17,3.879412e-18,0.000000e+00,3.879412e-18,-1.512166e-05,1.987834e-05,3.500000e-05,1.594390e-18,2.391585e-18
2.502000e-10,4.894803e+02,3.341541e-04,0.000000e+00,3.184942e+01,5.378867e-17,1.512166e-05,3.179291e+01,5.261487e-17,1.987834e-05,0.000000e+00,3.500000e-05,3.341541e-04,4.384572e-17,4.598548e-18,0.000000e+00,4.598548e-18,-1.512166e-05,1.987834e-05,3.500000e-05,1.594390e-18,2.391585e-18
2.503000e-10,4.895917e+02,4.046889e-04,0.000000e+00,3.184942e+01,5.720744e-17,1.512166e-05,3.179291e+01,5.261487e-17,1.987834e-05,0.000000e+00,3.500000e-05,4.046889e-04,4.384572e-17,3.899262e-18,0.000000e+00,3.899262e-18,-1.512166e-05,1.987834e-05,3.500000e-05,1.594390e-18,2.391585e-18
2.504000e-10,4.897219e+02,4.594246e-04,0.000000e+00,3.184942e+01,5.685923e-17,1.512166e-05,3.179291e+01,3.507658e-17,1.987834e-05,0.000000e+00,3.500000e-05,4.594246e-04,2.630743e-17,3.906598e-18,0.000000e+00,3.906598e-18,-1.512166e-05,1.987834e-05,3.500000e-05,1.594390e-18,1.594390e-18
2.505000e-10,4.898657e+02,4.955566e-04,0.000000e+00,3.184942e+01,5.503589e-17,1.512166e-05,3.179291e+01,1.753829e-17,1.987834e-05,0.000000e+00,3.500000e-05,4.955566e-04,4.384572e-17,3.913502e-18,0.000000e+00,3.913502e-18,-1.512166e-05,1.987834e-05,3.500000e-05,1.594390e-18,7.971950e-19
2.506000e-10,4.900172e+02,5.111231e-04,0.000000e+00,3.184942e+01,5.138287e-17,1.512166e-05,3.179291e+01,-1.753829e-17,1.987834e-05,0.000000e+00,3.500000e-05,5.111231e-04,1.753829e-17,1.786299e-18,0.000000e+00,1.786299e-18,-1.512166e-05,1.987834e-05,3.500000e-05,1.594390e-18,-7.971950e-19
2.507000e-10,4.901700e+02,5.053298e-04,0.000000e+00,3.184942e+01,4.569125e-17,1.512166e-05,3.179291e+01,-3.507658e-17,1.987834e-05,0.000000e+00,3.500000e-05,5.053298e-04,-1.753829e-17,-1.027246e-18,0.000000e+00,-1.027246e-18,-1.512166e-05,1.987834e-05,3.500000e-05,1.594390e-18,-1.594390e-18
2.508000e-10,4.903180e+02,4.786922e-04,0.000000e+00,3.184942e+01,3.748620e-17,1.512166e-05,3.179291e+01,-3.507658e-17,1.987834e-05,0.000000e+00,3.500000e-05,4.786922e-04,-8.769145e-18,-1.708840e-18,0.000000e+00,-1.708840e-18,-1.512166e-05,1.987834e-05,3.500000e-05,1.062927e-18,-1.594390e-18
2.509000e-10,4.904550e+02,4.329500e-04,0.000000e+00,3.184942e+01,2.341225e-17,1.512166e-05,3.179291e+01,-3.507658e-17,1.987834e-05,0.000000e+00,3.500000e-05,4.329500e-04,-1.753829e-17,-2.377704e-18,0.000000e+00,-2.377704e-18,-1.512166e-05,1.987834e-05,3.500000e-05,5.314633e-19,-1.594390e-18
2.510000e-10,4.905757e+02,3.707847e-04,0.000000e+00,3.184942e+01,9.376297e-18,1.512166e-05,3.179291e+01,-1.753829e-17,1.987834e-05,0.000000e+00,3.500000e-05,3.707847e-04,-2.630743e-17,-2.345771e-18,0.000000e+00,-2.345771e-18,-1.512166e-05,1.987834e-05,3.500000e-05,5.314633e-19,-7.971950e-19
2.511000e-10,4.906759e+02,2.954439e-04,0.000000e+00,3.184942e+01,-4.260802e-18,1.512166e-05,3.179291e+01,-1.753829e-17,1.987834e-05,0.000000e+00,3.500000e-05,2.954439e-04,-1.753829e-17,-2.328942e-18,0.000000e+00,-2.328942e-18,-1.512166e-05,1.987834e-05,3.500000e-05,0.000000e+00,-7.971950e-19
2.512000e-10,4.907518e+02,2.103840e-04,0.000000e+00,3.184942e+01,-1.735343e-17,1.512166e-05,3.179291e+01,-1.753829e-17,1.987834e-05,0.000000e+00,3.500000e-05,2.103840e-04,-1.753829e-17,-2.319232e-18,0.000000e+00,-2.319232e-18,-1.512166e-05,1.987834e-05,3.500000e-05,-5.314633e-19,-7.971950e-19
2.513000e-10,4.908013e+02,1.190181e-04,0.000000e+00,3.184942e+01,-2.934445e-17,1.512166e-05,3.179291e+01,-1.753829e-17,1.987834e-05,0.000000e+00,3.500000e-05,1.190181e-04,-1.753829e-17,-2.309307e-18,0.000000e+00,-2.309307e-18,-1.512166e-05,1.987834e-05,3.500000e-05,-1.062927e-18,-7.971950e-19
2.514000e-10,4.908227e+02,2.460276e-05,0.000000e+00,3.184942e+01,-3.871442e-17,1.512166e-05,3.179291e+01,-1.753829e-17,1.987834e-05,0.000000e+00,3.500000e-05,2.460276e-05,-1.753829e-17,-2.313407e-18,0.000000e+00,-2.313407e-18,-1.512166e-05,1.987834e-05,3.500000e-05,-1.062927e-18,-7.971950e-19
2.515000e-10,4.908158e+02,-6.975133e-05,0.000000e+00,3.184942e+01,-4.471626e-17,1.512166e-05,3.179291e+01,0.000000e+00,1.987834e-05,0.000000e+00,3.500000e-05,-6.975133e-05,-1.753829e-17,-1.630302e-18,0.000000e+00,-1.630302e-18,-1.512166e-05,1.987834e-05,3.500000e-05,-1.594390e-18,0.000000e+00
2.516000e-10,4.907808e+02,-1.609954e-04,0.000000e+00,3.184942e+01,-4.583053e-17,1.512166e-05,3.179291e+01,1.753829e-17,1.987834e-05,0.000000e+00,3.500000e-05,-1.609954e-04,0.000000e+00,-2.366916e-19,0.000000e+00,-2.366916e-19,-1.512166e-05,1.987834e-05,3.500000e-05,-1.594390e-18,7.971950e-19
2.517000e-10,4.907193e+02,-2.460505e-04,0.000000e+00,3.184942e+01,-4.094928e-17,1.512166e-05,3.179291e+01,3.507658e-17,1.987834e-05,0.000000e+00,3.500000e-05,-2.460505e-04,1.753829e-17,1.860521e-18,0.000000e+00,1.860521e-18,-1.512166e-05,1.987834e-05,3.500000e-05,-1.062927e-18,1.594390e-18
2.518000e-10,4.906337e+02,-3.217740e-04,0.000000e+00,3.184942e+01,-3.039541e-17,1.512166e-05,3.179291e+01,3.507658e-17,1.987834e-05,0.000000e+00,3.500000e-05,-3.217740e-04,2.630743e-17,2.535642e-18,0.000000e+00,2.535642e-18,-1.512166e-05,1.987834e-05,3.500000e-05,-1.062927e-18,1.594390e-18
2.519000e-10,4.905271e+02,-3.850367e-04,0.000000e+00,3.184942e+01,-1.805618e-17,1.512166e-05,3.179291e+01,0.000000e+00,1.987834e-05,0.000000e+00,3.500000e-05,-3.850367e-04,2.630743e-17,1.794282e-18,0.000000e+00,1.794282e-18,-1.512166e-05,1.987834e-05,3.500000e-05,-5.314633e-19,0.000000e+00
2.520000e-10,4.904039e+02,-4.329254e-04,0.000000e+00,3.184942e+01,-3.038908e-18,1.512166e-05,3.179291e+01,1.753829e-17,1.987834e-05,0.000000e+00,3.500000e-05,-4.329254e-04,1.753829e-17,1.061768e-18,0.000000e+00,1.061768e-18,-1.512166e-05,1.987834e-05,3.500000e-05,0.000000e+00,7.971950e-19
2.521000e-10,4.902690e+02,-4.630442e-04,0.000000e+00,3.184942e+01,9.971417e-18,1.512166e-05,3.179291e+01,3.507658e-17,1.987834e-05,0.000000e+00,3.500000e-05,-4.630442e-04,8.769145e-18,1.044723e-18,0.000000e+00,1.044723e-18,-1.512166e-05,1.987834e-05,3.500000e-05,5.314633e-19,1.594390e-18
2.522000e-10,4.901281e+02,-4.738349e-04,0.000000e+00,3.184942e+01,2.229799e-17,1.512166e-05,3.179291e+01,3.507658e-17,1.987834e-05,0.000000e+00,3.500000e-05,-4.738349e-04,1.753829e-17,2.467030e-18,0.000000e+00,2.467030e-18,-1.512166e-05,1.987834e-05,3.500000e-05,5.314633e-19,1.594390e-18
2.523000e-10,4.899869e+02,-4.648191e-04,0.000000e+00,3.184942e+01,3.409908e-17,1.512166e-05,3.179291e+01,5.261487e-17,1.987834e-05,0.000000e+00,3.500000e-05,-4.648191e-04,3.507658e-17,3.889121e-18,0.000000e+00,3.889121e-18,-1.512166e-05,1.987834e-05,3.500000e-05,1.062927e-18,2.391585e-18
2.524000e-10,4.898514e+02,-4.366794e-04,0.000000e+00,3.184942e+01,4.491886e-17,1.512166e-05,3.179291e+01,5.261487e-17,1.987834e-05,0.000000e+00,3.500000e-05,-4.366794e-04,5.261487e-17,4.594665e-18,0.000000e+00,4.594665e-18,-1.512166e-05,1.987834e-05,3.500000e-05,1.594390e-18,2.391585e-18
2.525000e-10,4.897270e+02,-3.911536e-04,0.000000e+00,3.184942e+01,5.211727e-17,1.512166e-05,3.179291e+01,5.261487e-17,1.987834e-05,0.000000e+00,3.500000e-05,-3.911536e-04,4.384572e-17,3.896888e-18,0.000000e+00,3.896888e-18,-1.512166e-05,1.987834e-05,3.500000e-05,1.594390e-18,2.391585e-18
2.526000e-10,4.896186e+02,-3.307805e-04,0.000000e+00,3.184942e+01,5.830905e-17,1.512166e-05,3.179291e+01,5.261487e-17,1.987834e-05,0.000000e+00,3.500000e-05,-3.307805e-04,4.384572e-17,4.608042e-18,0.000000e+00,4.608042e-18,-1.512166e-05,1.987834e-05,3.500000e-05,1.594390e-18,2.391585e-18
2.527000e-10,4.895300e+02,-2.585824e-04,0.000000e+00,3.184942e+01,6.086046e-17,1.512166e-05,3.179291e+01,5.261487e-17,1.987834e-05,0.000000e+00,3.500000e-05,-2.585824e-04,4.384572e-17,3.900772e-18,0.000000e+00,3.900772e-18,-1.512166e-05,1.987834e-05,3.500000e-05,1.594390e-18,2.391585e-18
2.528000e-10,4.894645e+02,-1.777730e-04,0.000000e+00,3.184942e+01,5.961324e-17,1.512166e-05,3.179291e+01,3.507658e-17,1.987834e-05,0.000000e+00,3.500000e-05,-1.777730e-04,2.630743e-17,3.907892e-18,0.000000e+00,3.907892e-18,-1.512166e-05,1.987834e-05,3.500000e-05,1.594390e-18,1.594390e-18
2.529000e-10,4.894241e+02,-9.155636e-05,0.000000e+00,3.184942e+01,5.725176e-17,1.512166e-05,3.179291e+01,1.753829e-17,1.987834e-05,0.000000e+00,3.500000e-05,-9.155636e-05,4.384572e-17,3.914365e-18,0.000000e+00,3.914365e-18,-1.512166e-05,1.987834e-05,3.500000e-05,1.594390e-18,7.971950e-19
2.530000e-10,4.894100e+02,-3.037292e-06,0.000000e+00,3.184942e+01,5.321888e-17,1.512166e-05,3.179291e+01,-1.753829e-17,1.987834e-05,0.000000e+00,3.500000e-05,-3.037292e-06,1.753829e-17,1.787162e-18,0.000000e+00,1.787162e-18,-1.512166e-05,1.987834e-05,3.500000e-05,1.594390e-18,-7.971950e-19
2.531000e-10,4.894225e+02,8.477440e-05,0.000000e+00,3.184942e+01,4.723603e-17,1.512166e-05,3.179291e+01,-3.507658e-17,1.987834e-05,0.000000e+00,3.500000e-05,8.477440e-05,-1.753829e-17,-1.026598e-18,0.000000e+00,-1.026598e-18,-1.512166e-05,1.987834e-05,3.500000e-05,1.594390e-18,-1.594390e-18
2.532000e-10,4.894609e+02,1.689092e-04,0.000000e+00,3.184942e+01,3.879672e-17,1.512166e-05,3.179291e+01,-3.507658e-17,1.987834e-05,0.000000e+00,3.500000e-05,1.689092e-04,-8.769145e-18,-1.708193e-18,0.000000e+00,-1.708193e-18,-1.512166e-05,1.987834e-05,3.500000e-05,1.062927e-18,-1.594390e-18
2.533000e-10,4.895236e+02,2.463901e-04,0.000000e+00,3.184942e+01,2.452652e-17,1.512166e-05,3.179291e+01,-3.507658e-17,1.987834e-05,0.000000e+00,3.500000e-05,2.463901e-04,-1.753829e-17,-2.377272e-18,0.000000e+00,-2.377272e-18,-1.512166e-05,1.987834e-05,3.500000e-05,5.314633e-19,-1.594390e-18
2.534000e-10,4.896081e+02,3.142436e-04,0.000000e+00,3.184942e+01,1.032596e-17,1.512166e-05,3.179291e+01,-1.753829e-17,1.987834e-05,0.000000e+00,3.500000e-05,3.142436e-04,-2.630743e-17,-2.345555e-18,0.000000e+00,-2.345555e-18,-1.512166e-05,1.987834e-05,3.500000e-05,5.314633e-19,-7.971950e-19
2.535000e-10,4.897112e+02,3.696061e-04,0.000000e+00,3.184942e+01,-3.450427e-18,1.512166e-05,3.179291e+01,-1.753829e-17,1.987834e-05,0.000000e+00,3.500000e-05,3.696061e-04,-1.753829e-17,-2.328726e-18,0.000000e+00,-2.328726e-18,-1.512166e-05,1.987834e-05,3.500000e-05,0.000000e+00,-7.971950e-19
2.536000e-10,4.898286e+02,4.099272e-04,0.000000e+00,3.184942e+01,-1.667601e-17,1.512166e-05,3.179291e+01,-1.753829e-17,1.987834e-05,0.000000e+00,3.500000e-05,4.099272e-04,-1.753829e-17,-2.319017e-18,0.000000e+00,-2.319017e-18,-1.512166e-05,1.987834e-05,3.500000e-05,-5.314633e-19,-7.971950e-19
2.537000e-10,4.899555e+02,4.332337e-04,0.000000e+00,3.184942e+01,-2.876833e-17,1.512166e-05,3.179291e+01,-1.753829e-17,1.987834e-05,0.000000e+00,3.500000e-05,4.332337e-04,-1.753829e-17,-2.309091e-18,0.000000e+00,-2.309091e-18,-1.512166e-05,1.987834e-05,3.500000e-05,-1.062927e-18,-7.971950e-19
2.538000e-10,4.900866e+02,4.383850e-04,0.000000e+00,3.184942e+01,-3.823326e-17,1.512166e-05,3.179291e+01,-1.753829e-17,1.987834e-05,0.000000e+00,3.500000e-05,4.383850e-04,-1.753829e-17,-2.313191e-18,0.000000e+00,-2.313191e-18,-1.512166e-05,1.987834e-05,3.500000e-05,-1.062927e-18,-7.971950e-19
2.539000e-10,4.902164e+02,4.252402e-04,0.000000e+00,3.184942e+01,-4.431741e-17,1.512166e-05,3.179291e+01,0.000000e+00,1.987834e-05,0.000000e+00,3.500000e-05,4.252402e-04,-1.753829e-17,-1.630302e-18,0.000000e+00,-1.630302e-18,-1.512166e-05,1.987834e-05,3.500000e-05,-1.594390e-18,0.000000e+00
2.540000e-10,4.903397e+02,3.946817e-04,0.000000e+00,3.184942e+01,-4.550132e-17,1.512166e-05,3.179291e+01,1.753829e-17,1.987834e-05,0.000000e+00,3.500000e-05,3.946817e-04,0.000000e+00,-2.364758e-19,0.000000e+00,-2.364758e-19,-1.512166e-05,1.987834e-05,3.500000e-05,-1.594390e-18,7.971950e-19
2.541000e-10,4.904513e+02,3.484907e-04,0.000000e+00,3.184942e+01,-4.067072e-17,1.512166e-05,3.179291e+01,3.507658e-17,1.987834e-05,0.000000e+00,3.500000e-05,3.484907e-04,1.753829e-17,1.860737e-18,0.000000e+00,1.860737e-18,-1.512166e-05,1.987834e-05,3.500000e-05,-1.062927e-18,1.594390e-18
2.542000e-10,4.905471e+02,2.891135e-04,0.000000e+00,3.184942e+01,-3.016116e-17,1.512166e-05,3.179291e+01,3.507658e-17,1.987834e-05,0.000000e+00,3.500000e-05,2.891135e-04,2.630743e-17,2.535642e-18,0.000000e+00,2.535642e-18,-1.512166e-05,1.987834e-05,3.500000e-05,-1.062927e-18,1.594390e-18
2.543000e-10,4.906235e+02,2.193940e-04,0.000000e+00,3.184942e+01,-1.785992e-17,1.512166e-05,3.179291e+01,0.000000e+00,1.987834e-05,0.000000e+00,3.500000e-05,2.193940e-04,2.630743e-17,1.794282e-18,0.000000e+00,1.794282e-18,-1.512166e-05,1.987834e-05,3.500000e-05,-5.314633e-19,0.000000e+00
2.544000e-10,4.906778e+02,1.423391e-04,0.000000e+00,3.184942e+01,-2.874300e-18,1.512166e-05,3.179291e+01,1.753829e-17,1.987834e-05,0.000000e+00,3.500000e-05,1.423391e-04,1.753829e-17,1.061768e-18,0.000000e+00,1.061768e-18,-1.512166e-05,1.987834e-05,3.500000e-05,0.000000e+00,7.971950e-19
2.545000e-10,4.907082e+02,6.096222e-05,0.000000e+00,3.184942e+01,1.010437e-17,1.512166e-05,3.179291e+01,3.507658e-17,1.987834e-05,0.000000e+00,3.500000e-05,6.096222e-05,8.769145e-18,1.044723e-18,0.000000e+00,1.044723e-18,-1.512166e-05,1.987834e-05,3.500000e-05,5.314633e-19,1.594390e-18
2.546000e-10,4.907140e+02,-2.178389e-05,0.000000e+00,3.184942e+01,2.240562e-17,1.512166e-05,3.179291e+01,3.507658e-17,1.987834e-05,0.000000e+00,3.500000e-05,-2.178389e-05,1.753829e-17,2.467030e-18,0.000000e+00,2.467030e-18,-1.512166e-05,1.987834e-05,3.500000e-05,5.314633e-19,1.594390e-18
2.547000e-10,4.906950e+02,-1.030070e-04,0.000000e+00,3.184942e+01,3.418138e-17,1.512166e-05,3.179291e+01,5.261487e-17,1.987834e-05,0.000000e+00,3.500000e-05,-1.030070e-04,3.507658e-17,3.889121e-18,0.000000e+00,3.889121e-18,-1.512166e-05,1.987834e-05,3.500000e-05,1.062927e-18,2.391585e-18
2.548000e-10,4.906523e+02,-1.798473e-04,0.000000e+00,3.184942e+01,4.498217e-17,1.512166e-05,3.179291e+01,5.261487e-17,1.987834e-05,0.000000e+00,3.500000e-05,-1.798473e-04,5.261487e-17,4.594665e-18,0.000000e+00,4.594665e-18,-1.512166e-05,1.987834e-05,3.500000e-05,1.594390e-18,2.391585e-18
2.549000e-10,4.905875e+02,-2.494680e-04,0.000000e+00,3.184942e+01,5.216792e-17,1.512166e-05,3.179291e+01,5.261487e-17,1.987834e-05,0.000000e+00,3.500000e-05,-2.494680e-04,4.384572e-17,3.896888e-18,0.000000e+00,3.896888e-18,-1.512166e-05,1.987834e-05,3.500000e-05,1.594390e-18,2.391585e-18
2.550000e-10,4.905033e+02,-3.091047e-04,0.000000e+00,3.184942e+01,5.834070e-17,1.512166e-05,3.179291e+01,5.261487e-17,1.987834e-05,0.000000e+00,3.500000e-05,-3.091047e-04,4.384572e-17,4.608042e-18,0.000000e+00,4.608042e-18,-1.512166e-05,1.987834e-05,3.500000e-05,1.594390e-18,2.391585e-18
2.551000e-10,4.904030e+02,-3.561933e-04,0.000000e+00,3.184942e+01,6.088579e-17,1.512166e-05,3.179291e+01,5.261487e-17,1.987834e-05,0.000000e+00,3.500000e-05,-3.561933e-04,4.384572e-17,3.900772e-18,0.000000e+00,3.900772e-18,-1.512166e-05,1.987834e-05,3.500000e-05,1.594390e-18,2.391585e-18
2.552000e-10,4.902909e+02,-3.885679e-04,0.000000e+00,3.184942e+01,5.963224e-17,1.512166e-05,3.179291e+01,3.507658e-17,1.987834e-05,0.000000e+00,3.500000e-05,-3.885679e-04,2.630743e-17,3.907892e-18,0.000000e+00,3.907892e-18,-1.512166e-05,1.987834e-05,3.500000e-05,1.594390e-18,1.594390e-18
2.553000e-10,4.901716e+02,-4.046859e-04,0.000000e+00,3.184942e+01,5.726442e-17,1.512166e-05,3.179291e+01,1.753829e-17,1.987834e-05,0.000000e+00,3.500000e-05,-4.046859e-04,4.384572e-17,3.914365e-18,0.000000e+00,3.914365e-18,-1.512166e-05,1.987834e-05,3.500000e-05,1.594390e-18,7.971950e-19
2.554000e-10,4.900500e+02,-4.038212e-04,0.000000e+00,3.184942e+01,5.323154e-17,1.512166e-05,3.179291e+01,-1.753829e-17,1.987834e-05,0.000000e+00,3.500000e-05,-4.038212e-04,1.753829e-17,1.787162e-18,0.000000e+00,1.787162e-18,-1.512166e-05,1.987834e-05,3.500000e-05,1.594390e-18,-7.971950e-19
2.555000e-10,4.899312e+02,-3.861641e-04,0.000000e+00,3.184942e+01,4.724869e-17,1.512166e-05,3.179291e+01,-3.507658e-17,1.987834e-05,0.000000e+00,3.500000e-05,-3.861641e-04,-1.753829e-17,-1.026598e-18,0.000000e+00,-1.026598e-18,-1.512166e-05,1.987834e-05,3.500000e-05,1.594390e-18,-1.594390e-18
2.556000e-10,4.898202e+02,-3.527977e-04,0.000000e+00,3.184942e+01,3.880939e-17,1.512166e-05,3.179291e+01,-3.507658e-17,1.987834e-05,0.000000e+00,3.500000e-05,-3.527977e-04,-8.769145e-18,-1.708193e-18,0.000000e+00,-1.708193e-18,-1.512166e-05,1.987834e-05,3.500000e-05,1.062927e-18,-1.594390e-18
2.557000e-10,4.897213e+02,-3.055587e-04,0.000000e+00,3.184942e+01,2.453918e-17,1.512166e-05,3.179291e+01,-3.507658e-17,1.987834e-05,0.000000e+00,3.500000e-05,-3.055587e-04,-1.753829e-17,-2.377272e-18,0.000000e+00,-2.377272e-18,-1.512166e-05,1.987834e-05,3.500000e-05,5.314633e-19,-1.594390e-18
2.558000e-10,4.896383e+02,-2.468252e-04,0.000000e+00,3.184942e+01,1.033862e-17,1.512166e-05,3.179291e+01,-1.753829e-17,1.987834e-05,0.000000e+00,3.500000e-05,-2.468252e-04,-2.630743e-17,-2.345555e-18,0.000000e+00,-2.345555e-18,-1.512166e-05,1.987834e-05,3.500000e-05,5.314633e-19,-7.971950e-19
